city,years,companies,annual_consume,smartmeter_perc,c_per_conn
VORSTENBOSCH,2019,enexis,68346.4,50.0297,126.091
VORTUM-MULLEM,2017,enexis,19545,27.8132,104.088
VORTUM-MULLEM,2018,enexis,33308,39.3727,159.962
VORTUM-MULLEM,2019,enexis,30074.2,50.9361,153.898
VRAGENDER,2010,liander,65082,0,206.165
VRAGENDER,2011,liander,64570,0,201.946
VRAGENDER,2012,liander,63654,0,193.898
VRAGENDER,2013,liander,61411,3.06706,185.608
VRAGENDER,2014,liander,61152,6.86706,185.323
VRAGENDER,2015,liander,56932,10.8624,173.69
VRAGENDER,2016,liander,56417,14.3618,172.099
VRAGENDER,2017,liander,54416,18.3647,165.17
VRAGENDER,2018,liander,56600,23.1753,172.175
VRAGENDER,2019,liander,56711,27.8706,163.566
VREDENHEIM,2010,enexis,3465,1.70589,91.1842
VREDENHEIM,2011,enexis,3447,1.88029,88.3846
VREDENHEIM,2012,enexis,3501,2.38428,89.7692
VREDENHEIM,2013,enexis,3480,4.93037,89.2308
VREDENHEIM,2014,enexis,3335,8.22646,85.5128
VREDENHEIM,2015,enexis,3226,12.1702,84.8947
VREDENHEIM,2016,enexis,3165,17.1529,81.1538
VREDENHEIM,2017,enexis,3078,26.4577,76.95
VREDEPEEL,2010,enexis,3461,1.70899,91.0789
VREDEPEEL,2011,enexis,4907,0.783556,129.132
VREDEPEEL,2012,enexis,4929,1.18367,133.216
VREDEPEEL,2013,enexis,4846,3.97388,115.381
VREDEPEEL,2014,enexis,3700,8.17945,86.0465
VREDEPEEL,2015,enexis,3251,12.3832,73.8864
VREDEPEEL,2016,enexis,3261,16.6747,74.1136
VREDEPEEL,2017,enexis,3186,25.7257,72.4091
VREDEPEEL,2018,enexis,1873.16,40.6487,98.5874
VREDEPEEL,2019,enexis,1817.16,54.1354,95.64
VREELAND,2010,stedin,87010,1.02684,141.549
VREELAND,2011,stedin,87126,1.02684,141.171
VREELAND,2012,stedin,87011,1.14658,140.525
VREELAND,2013,stedin,86982,1.36579,140.507
VREELAND,2014,stedin,86858,4.69947,139.433
VREELAND,2015,stedin,82798,7.23289,133.457
VREELAND,2016,stedin,83096,8.45342,134.527
VREELAND,2017,stedin,83385,9.93947,133.605
VREELAND,2018,stedin,87456,11.987,133.975
VREELAND,2019,stedin,83921,16.6505,135.169
VRIES,2010,enexis,225457,1.78043,142.157
VRIES,2011,enexis,229445,2.04061,145.264
VRIES,2012,enexis,226566,2.71226,141.631
VRIES,2013,enexis,238359,4.99397,141.211
VRIES,2014,enexis,233574,7.47259,139.277
VRIES,2015,enexis,225940,11.2339,134.303
VRIES,2016,enexis,224969,17.1374,137.29
VRIES,2017,enexis,217059,27.8527,129.557
VRIES,2018,enexis,233276,40.4697,142.228
VRIES,2019,enexis,231092,52.9673,141.15
VRIESCHELOO,2010,enexis,62915,1.4041,190.026
VRIESCHELOO,2011,enexis,62454,1.80872,184.283
VRIESCHELOO,2012,enexis,60206,2.5029,173.947
VRIESCHELOO,2013,enexis,66197,4.87893,177.025
VRIESCHELOO,2014,enexis,64245,7.46832,170.998
VRIESCHELOO,2015,enexis,62557,11.3252,165.722
VRIESCHELOO,2016,enexis,60289,17.4902,160.084
VRIESCHELOO,2017,enexis,61204,28.3874,163.11
VRIESCHELOO,2018,enexis,68468.2,41.3495,170.114
VRIESCHELOO,2019,enexis,69137.2,53.6457,172.001
VROOMSHOOP,2010,enexis,2404,2.87145,51.1489
VROOMSHOOP,2011,enexis,2333,3.44194,48.6042
VROOMSHOOP,2012,enexis,2649,4.07834,52.98
VROOMSHOOP,2013,enexis,2727,6.46535,59.2826
VROOMSHOOP,2014,enexis,2713,9.43506,58.9783
VROOMSHOOP,2015,enexis,2165,13.414,47.0652
VROOMSHOOP,2016,enexis,2061,19.1124,45.8
VROOMSHOOP,2017,enexis,1943,30.5057,43.1778
VROUWENAKKER,2010,stedin,10681,0,93.1897
VROUWENAKKER,2011,stedin,10681,0,93.1897
VROUWENAKKER,2012,stedin,10681,0,93.1897
VROUWENAKKER,2013,stedin,8163,0,106.11
VROUWENAKKER,2014,stedin,8063,3.88333,103.442
VROUWENAKKER,2015,stedin,7962,7.06,101.882
VROUWENAKKER,2016,stedin,7924,7.06,102.658
VROUWENAKKER,2017,stedin,7623,7.77,97.3533
VROUWENAKKER,2018,stedin,9622,9.17,82.4032
VROUWENAKKER,2019,stedin,7522,13.2867,95.3199
VROUWENPAROCHIE,2010,enexis,39541,1.78806,141.552
VROUWENPAROCHIE,2011,enexis,39454,2.19101,137.51
VROUWENPAROCHIE,2012,enexis,37580,2.95576,132.741
VROUWENPAROCHIE,2013,enexis,36986,5.3572,127.368
VROUWENPAROCHIE,2014,enexis,38063,7.65903,130.38
VROUWENPAROCHIE,2015,enexis,35795,11.4506,124.342
VROUWENPAROCHIE,2016,liander,36787,6.81,128.332
VROUWENPAROCHIE,2017,liander,35460,15.8535,118.996
VROUWENPAROCHIE,2018,liander,34047,22.6976,113.305
VROUWENPAROCHIE,2019,liander,34229,27.1782,114.847
VUGHT,2010,enexis,5194,0,185.5
VUGHT,2011,enexis,4478,0.455904,159.929
VUGHT,2012,enexis,2186,2.93284,128.588
VUGHT,2013,enexis,2142,5.32653,119
VUGHT,2014,enexis,2121,7.60304,117.833
VUGHT,2015,enexis,2271,11.1617,119.526
VUGHT,2016,enexis,2104,17.429,123.765
VUGHT,2017,enexis,928297,27.0544,105.288
VUGHT,2018,enexis,1.00858e+06,39.1959,116.091
VUGHT,2019,enexis,997910,51.5819,115.202
VUREN,2010,liander,93267,0,121.128
VUREN,2011,liander,92100,0,118.861
VUREN,2012,liander,87799,0,113.158
VUREN,2013,liander,86025,6.98114,107.112
VUREN,2014,liander,85714,10.268,106.34
VUREN,2015,liander,81198,13.93,100.72
VUREN,2016,liander,78440,16.985,97.3074
VUREN,2017,liander,75602,21.8982,92.9893
VUREN,2018,liander,76787,25.0543,93.1276
VUREN,2019,liander,77426,32.8733,91.1892
WAAKSENS GEM LITT,2010,enexis,5070,2.18006,81.3348
WAAKSENS GEM LITT,2011,enexis,5110,2.66667,80.9695
WAAKSENS GEM LITT,2012,enexis,4764,3.50389,77.0344
WAAKSENS GEM LITT,2013,enexis,4758,6.22778,69
WAAKSENS GEM LITT,2014,enexis,4512,8.87275,65.7156
WAAKSENS GEM LITT,2015,enexis,4211,12.7045,61.3222
WAAKSENS GEM LITT,2016,liander,1665,16,66.6
WAAKSENS GEM LITT,2017,liander,1572,28,62.88
WAAKSENS GEM LITT,2018,liander,1555,40,62.2
WAAKSENS GEM SWF,2019,liander,1764,52,70.56
WAAL,2010,stedin,4267,0,99.8498
WAAL,2011,stedin,4267,0,99.8498
WAAL,2012,stedin,4267,0,99.8498
WAAL,2013,stedin,4274,0,99.9956
WAAL,2014,stedin,4313,12.61,101.022
WAAL,2015,stedin,3877,15.245,91.1765
WAAL,2016,stedin,3870,17.325,91.0197
WAAL,2017,stedin,3621,18.75,82.7417
WAAL,2018,stedin,3602,23.75,81.8875
WAAL,2019,stedin,3677,60.755,87.4725
WAALRE,2017,enexis,748398,27.2703,121.614
WAALRE,2018,enexis,831321,39.4589,138.85
WAALRE,2019,enexis,823307,51.7137,134.512
WAALWIJK,2010,enexis,1.2726e+06,2.2357,108.929
WAALWIJK,2011,enexis,1.31175e+06,2.55257,109.899
WAALWIJK,2012,enexis,1.23369e+06,3.30541,101.858
WAALWIJK,2013,enexis,1.23517e+06,5.66378,99.734
WAALWIJK,2014,enexis,1.21851e+06,7.97972,97.5658
WAALWIJK,2015,enexis,1.18078e+06,11.6312,93.9007
WAALWIJK,2016,enexis,1.14076e+06,17.6176,89.9116
WAALWIJK,2017,enexis,1.13272e+06,28.757,88.1157
WAALWIJK,2018,enexis,1.23384e+06,41.7368,99.4923
WAALWIJK,2019,enexis,1.22168e+06,55.3444,97.0541
WAARDENBURG,2010,liander,133411,0.0528889,158.217
WAARDENBURG,2011,liander,131011,0.0528889,153.435
WAARDENBURG,2012,liander,128973,0.0528889,151.649
WAARDENBURG,2013,liander,123661,1.44244,143.953
WAARDENBURG,2014,liander,134016,6.4813,159.005
WAARDENBURG,2015,liander,123675,11.1704,144.319
WAARDENBURG,2016,liander,122909,13.197,141.581
WAARDENBURG,2017,liander,119917,16.2579,138.145
WAARDENBURG,2018,liander,123296,18.4177,143.174
WAARDENBURG,2019,liander,125242,78.3594,144.954
WAARDER,2010,stedin,45605,9.4396,83.3233
WAARDER,2011,stedin,45428,9.4396,82.5757
WAARDER,2012,stedin,48432,9.41231,91.8014
WAARDER,2013,stedin,48195,9.91462,91.407
WAARDER,2014,stedin,47086,12.8473,89.3708
WAARDER,2015,stedin,45975,14.7359,83.0445
WAARDER,2016,stedin,45007,21.4978,81.4056
WAARDER,2017,stedin,43922,32.6556,79.8898
WAARDER,2018,stedin,44407,35.9,79.5254
WAARDER,2019,stedin,44414,36.0156,87.8935
WAARDHUIZEN,2012,enexis,14961,2.62075,146.128
WAARDHUIZEN,2013,enexis,14858,4.98742,140.124
WAARDHUIZEN,2014,enexis,14245,7.42645,134.718
WAARDHUIZEN,2015,enexis,13305,11.1441,126.198
WAARDHUIZEN,2016,enexis,12894,17.0413,121.845
WAARDHUIZEN,2017,enexis,12546,27.8204,118.024
WAARDHUIZEN,2018,enexis,9571.04,41.1975,119.67
WAARDHUIZEN,2019,enexis,9404.63,55.151,111.314
WAARLAND,2010,liander,115197,0.0971429,137.502
WAARLAND,2011,liander,115968,0.32898,137.982
WAARLAND,2012,liander,112970,0.32898,133.647
WAARLAND,2013,liander,108554,1.53041,128.151
WAARLAND,2014,liander,107635,4.14755,126.639
WAARLAND,2015,liander,103070,6.36061,120.573
WAARLAND,2016,liander,99167,7.95735,115.398
WAARLAND,2017,liander,98383,77.1935,112.538
WAARLAND,2018,liander,99424,75.7729,112.477
WAARLAND,2019,liander,102511,77.9817,111.572
WAAXENS GEM DONGERADEEL,2010,stedin,2439,0,65.9189
WAAXENS GEM DONGERADEEL,2011,stedin,2439,0,65.9189
WAAXENS GEM DONGERADEEL,2012,stedin,2439,0,65.9189
WAAXENS GEM DONGERADEEL,2013,stedin,2321,0,62.7297
WAAXENS GEM DONGERADEEL,2014,stedin,2506,0,67.7297
WAAXENS GEM DONGERADEEL,2015,stedin,2396,0,64.7568
WAAXENS GEM DONGERADEEL,2016,stedin,2228,0,60.2162
WAAXENS GEM DONGERADEEL,2017,stedin,2167,2.7,58.5676
WAAXENS GEM DONGERADEEL,2018,stedin,2074,2.7,56.0541
WAAXENS GEM DONGERADEEL,2019,stedin,2102,8.33,58.3889
WADDINXVEEN,2010,stedin,798948,2.31638,90.6239
WADDINXVEEN,2011,stedin,808170,2.52139,91.0931
WADDINXVEEN,2012,stedin,802091,2.81145,89.2106
WADDINXVEEN,2013,stedin,802103,6.28744,88.1221
WADDINXVEEN,2014,stedin,786324,11.9998,85.9461
WADDINXVEEN,2015,stedin,777380,14.62,84.0374
WADDINXVEEN,2016,stedin,763182,18.1511,80.9134
WADDINXVEEN,2017,stedin,771011,24.7048,80.9048
WADDINXVEEN,2018,stedin,776627,31.2456,79.0992
WADDINXVEEN,2019,stedin,760670,34.7025,80.3607
WADENOIJEN,2010,liander,63150,0,155.484
WADENOIJEN,2011,liander,63301,0.206818,155.112
WADENOIJEN,2012,liander,61150,0.206818,149.437
WADENOIJEN,2013,liander,60031,2.77591,146.73
WADENOIJEN,2014,liander,58149,6.44455,140.54
WADENOIJEN,2015,liander,55671,10.7373,133.38
WADENOIJEN,2016,liander,54582,13.2773,130.55
WADENOIJEN,2017,liander,53193,15.1582,126.927
WADENOIJEN,2018,liander,53573,18.4591,129.761
WADENOIJEN,2019,liander,53006,24.0891,129.426
WAGENBERG,2012,enexis,115418,2.55404,164.353
WAGENBERG,2013,enexis,115142,4.88224,163.748
WAGENBERG,2014,enexis,110052,7.42645,154.412
WAGENBERG,2015,enexis,102490,11.1747,143.588
WAGENBERG,2016,enexis,97973,16.933,135.023
WAGENBERG,2017,enexis,97288,27.5966,133.954
WAGENBERG,2018,enexis,99310.6,40.2291,133.12
WAGENBERG,2019,enexis,98343.8,52.8282,132.061
WAGENBORGEN,2010,enexis,90823,1.78695,146.185
WAGENBORGEN,2011,enexis,93846,2.14461,151.835
WAGENBORGEN,2012,enexis,91398,2.87825,146.22
WAGENBORGEN,2013,enexis,101281,5.22605,151.31
WAGENBORGEN,2014,enexis,97822,7.68544,147.339
WAGENBORGEN,2015,enexis,96708,11.4733,146.338
WAGENBORGEN,2016,enexis,89903,17.6268,135.567
WAGENBORGEN,2017,enexis,92305,28.7653,140.367
WAGENBORGEN,2018,enexis,104436,41.7981,150.218
WAGENBORGEN,2019,enexis,105826,54.6595,151.288
WAGENINGEN,2010,liander,1.07091e+06,0.257871,106.084
WAGENINGEN,2011,liander,1.05695e+06,1.0838,103.321
WAGENINGEN,2012,liander,1.03606e+06,1.27343,100.549
WAGENINGEN,2013,liander,1.01023e+06,6.29748,96.9936
WAGENINGEN,2014,liander,1.01297e+06,9.6468,96.8724
WAGENINGEN,2015,liander,960818,12.1888,91.8021
WAGENINGEN,2016,liander,962406,18.2778,92.0502
WAGENINGEN,2017,liander,951559,21.7023,90.8701
WAGENINGEN,2018,liander,955031,24.0712,90.2989
WAGENINGEN,2019,liander,936185,28.0558,88.4422
WALEM,2010,enexis,5726,1.90658,97.2094
WALEM,2011,enexis,5673,2.45521,97.7213
WALEM,2012,enexis,5192,3.35681,88.7018
WALEM,2013,enexis,5381,6.01154,81.5465
WALEM,2014,enexis,5056,8.78614,76.4444
WALEM,2015,enexis,4813,12.6895,72.9298
WALEM,2016,enexis,4731,18.8516,71.8454
WALEM,2017,enexis,4809,30.3528,71.569
WALEM,2018,enexis,2573.41,44.4827,58.4866
WALEM,2019,enexis,2496.07,56.1952,56.7289
WALTERSWALD,2010,stedin,45385,0.108889,149.814
WALTERSWALD,2011,stedin,45352,0.105,149.68
WALTERSWALD,2012,stedin,45352,0.105,149.68
WALTERSWALD,2013,stedin,42904,0.397222,140.749
WALTERSWALD,2014,stedin,41987,1.20444,139.525
WALTERSWALD,2015,stedin,39789,2.16389,132.64
WALTERSWALD,2016,stedin,39118,4.98556,130.872
WALTERSWALD,2017,stedin,38994,12.3522,130.532
WALTERSWALD,2018,stedin,41279,13.6279,133.366
WALTERSWALD,2019,stedin,41420,26.1232,134.208
WAMEL,2010,liander,128154,0,151.899
WAMEL,2011,liander,127386,0,146.518
WAMEL,2012,liander,124637,0,140.608
WAMEL,2013,liander,121197,2.62927,135.334
WAMEL,2014,liander,117356,5.37907,128.687
WAMEL,2015,liander,108106,7.24093,118.717
WAMEL,2016,liander,107924,9.775,118.219
WAMEL,2017,liander,109980,16.0907,120.457
WAMEL,2018,liander,108609,19.4585,118.65
WAMEL,2019,liander,110510,35.4971,119.969
WANROIJ,2017,enexis,114715,27.2599,127.999
WANROIJ,2018,enexis,138608,39.3785,141.124
WANROIJ,2019,enexis,136685,51.6249,138.781
WANSSUM,2010,enexis,96253,1.77787,137.341
WANSSUM,2011,enexis,92512,2.18038,132.011
WANSSUM,2012,enexis,89810,2.87702,127.935
WANSSUM,2013,enexis,94494,5.20229,127.386
WANSSUM,2014,enexis,94337,7.60377,126.871
WANSSUM,2015,enexis,90731,11.3193,122.143
WANSSUM,2016,enexis,87822,17.281,117.598
WANSSUM,2017,enexis,82972,28.2894,109.835
WANSSUM,2018,enexis,102138,40.625,137.154
WANSSUM,2019,enexis,99546.1,53.4812,133.498
WANSWERT,2010,stedin,15129,0,131.796
WANSWERT,2011,stedin,15129,0,131.796
WANSWERT,2012,stedin,15129,0,131.796
WANSWERT,2013,stedin,14631,0,127.501
WANSWERT,2014,stedin,14885,0.438333,130.712
WANSWERT,2015,stedin,14430,1.25,125.691
WANSWERT,2016,stedin,14102,5.535,122.449
WANSWERT,2017,stedin,13583,8.40333,115.321
WANSWERT,2018,stedin,13628,9.505,117.386
WANSWERT,2019,stedin,14019,19.1167,126.649
WAPENVELD,2010,liander,268074,0.0897368,136.089
WAPENVELD,2011,liander,267203,0.0897368,135.196
WAPENVELD,2012,liander,271076,1.78658,133.789
WAPENVELD,2013,liander,256756,3.89026,125.61
WAPENVELD,2014,liander,252613,7.52915,122.576
WAPENVELD,2015,liander,241699,9.8772,117.072
WAPENVELD,2016,liander,237780,13.7827,115.421
WAPENVELD,2017,liander,236042,17.0055,113.964
WAPENVELD,2018,liander,243233,19.7403,117.339
WAPENVELD,2019,liander,239770,24.0114,115.534
WARDER,2010,liander,40527,0,144.781
WARDER,2011,liander,41601,0,147.297
WARDER,2012,liander,40546,0,141.765
WARDER,2013,liander,38928,1.475,135.765
WARDER,2014,liander,38810,4.24571,135.572
WARDER,2015,liander,36648,5.605,127.144
WARDER,2016,liander,36061,9.37929,122.422
WARDER,2017,liander,35950,13.0964,121.106
WARDER,2018,liander,39178,25.6131,121.966
WARDER,2019,liander,39665,27.7063,127.47
WARFFUM,2010,enexis,125351,1.76877,140.295
WARFFUM,2011,enexis,127937,2.09602,140.185
WARFFUM,2012,enexis,128039,2.80989,135.335
WARFFUM,2013,enexis,130576,5.14771,136.767
WARFFUM,2014,enexis,126353,7.67785,133.258
WARFFUM,2015,enexis,119083,11.4528,124.653
WARFFUM,2016,enexis,112095,17.3991,117.783
WARFFUM,2017,enexis,111013,28.2891,116.605
WARFFUM,2018,enexis,128271,40.8109,135.253
WARFFUM,2019,enexis,127673,53.6257,134.48
WARFHUIZEN,2010,enexis,15967,1.69535,134.459
WARFHUIZEN,2011,enexis,16060,1.96799,135.977
WARFHUIZEN,2012,enexis,15509,2.65194,132.689
WARFHUIZEN,2013,enexis,16093,4.98329,134.446
WARFHUIZEN,2014,enexis,14853,7.59559,125.83
WARFHUIZEN,2015,enexis,14404,11.3577,122.933
WARFHUIZEN,2016,enexis,13661,17.0401,115.484
WARFHUIZEN,2017,enexis,13742,27.7103,114.816
WARFHUIZEN,2018,enexis,23754,39.2123,161.935
WARFHUIZEN,2019,enexis,23344,51.3896,159.729
WARFSTERMOLEN,2010,stedin,9423,0,152.987
WARFSTERMOLEN,2011,stedin,9423,0,152.987
WARFSTERMOLEN,2012,stedin,9423,0,152.987
WARFSTERMOLEN,2013,stedin,8961,2.5,141.874
WARFSTERMOLEN,2014,stedin,8718,3.14,138.714
WARFSTERMOLEN,2015,stedin,8541,5.065,135.597
WARFSTERMOLEN,2016,stedin,8304,8.845,131.453
WARFSTERMOLEN,2017,stedin,8449,12.9875,131.508
WARFSTERMOLEN,2018,stedin,8709,15.4875,138.635
WARFSTERMOLEN,2019,stedin,8630,25.7475,138.519
WARMENHUIZEN,2010,liander,256524,0.0546721,114.217
WARMENHUIZEN,2011,liander,257667,0.0542276,113.824
WARMENHUIZEN,2012,liander,253814,0.0768293,110.65
WARMENHUIZEN,2013,liander,246218,2.66301,106.387
WARMENHUIZEN,2014,liander,243996,6.24855,104.762
WARMENHUIZEN,2015,liander,235167,9.2692,98.8455
WARMENHUIZEN,2016,liander,228811,11.2182,95.701
WARMENHUIZEN,2017,liander,226413,19.7103,94.4472
WARMENHUIZEN,2018,liander,222182,65.2905,92.3222
WARMENHUIZEN,2019,liander,222898,66.9955,92.4764
WARMOND,2010,liander,191623,0,112.049
WARMOND,2011,liander,189609,0,110.203
WARMOND,2012,liander,190371,0.457191,110.012
WARMOND,2013,liander,183322,2.26157,105.754
WARMOND,2014,liander,192823,3.81648,115.746
WARMOND,2015,liander,185887,6.98352,111.465
WARMOND,2016,liander,182355,8.35824,108.037
WARMOND,2017,liander,182060,13.0596,107.243
WARMOND,2018,liander,187124,15.9023,110.16
WARMOND,2019,liander,190539,71.5078,111.056
WARNS,2010,enexis,51199,1.86976,139.714
WARNS,2011,enexis,56445,2.073,148.382
WARNS,2012,enexis,55347,2.80215,141.399
WARNS,2013,enexis,54665,5.17142,132.801
WARNS,2014,enexis,52091,7.5488,127.773
WARNS,2015,enexis,49934,11.2315,122.143
WARNS,2016,liander,46887,10.3267,113.608
WARNS,2017,liander,46217,14.5533,111.638
WARNS,2018,liander,43995,24.2929,107.623
WARNS,2019,liander,44514,68.8521,107.836
WARNSVELD,2010,liander,363815,0.110294,120.057
WARNSVELD,2011,liander,364580,0.109012,119.722
WARNSVELD,2012,liander,356536,0.149128,116.42
WARNSVELD,2013,liander,340387,1.96872,111.098
WARNSVELD,2014,liander,335962,13.0595,108.743
WARNSVELD,2015,liander,319361,14.3708,103.447
WARNSVELD,2016,liander,315718,16.2408,101.774
WARNSVELD,2017,liander,317926,20.286,102.052
WARNSVELD,2018,liander,323168,74.0687,103.518
WARNSVELD,2019,liander,312477,78.0553,100.297
WARSTIENS,2016,liander,1365,0,52.5
WARSTIENS,2017,liander,1288,0,49.5385
WARSTIENS,2018,liander,1243,0,47.8077
WARSTIENS,2019,liander,1283,80.77,49.3462
WARTEN,2010,enexis,48724,1.84129,143.06
WARTEN,2011,enexis,48689,2.18999,142.633
WARTEN,2012,enexis,44531,2.93273,120.717
WARTEN,2013,enexis,48089,5.11558,136.23
WARTEN,2014,enexis,46859,7.39494,131.855
WARTEN,2015,enexis,41044,11.7309,105.907
WARTEN,2016,liander,39506,11.7285,114.727
WARTEN,2017,liander,39517,22.06,114.586
WARTEN,2018,liander,38212,26.9695,109.146
WARTEN,2019,liander,39779,55.8514,111.733
WASKEMEER,2010,enexis,50632,1.52561,167.242
WASKEMEER,2011,enexis,52689,1.88204,168.432
WASKEMEER,2012,enexis,51708,2.65305,163.329
WASKEMEER,2013,enexis,52137,4.95914,163.895
WASKEMEER,2014,enexis,52415,7.37959,158.341
WASKEMEER,2015,enexis,50451,11.1432,151.523
WASKEMEER,2016,liander,47200,9.3855,148.243
WASKEMEER,2017,liander,46808,13.853,145.432
WASKEMEER,2018,liander,46708,18.9165,144.808
WASKEMEER,2019,liander,44862,25.033,140.031
WASPIK,2012,enexis,207778,2.93657,112.977
WASPIK,2013,enexis,207199,5.27094,111.727
WASPIK,2014,enexis,200346,7.67042,107.984
WASPIK,2015,enexis,188614,11.3301,100.556
WASPIK,2016,enexis,183984,17.051,98.4435
WASPIK,2017,enexis,174539,27.8148,91.0003
WASPIK,2018,enexis,195517,40.3796,101.479
WASPIK,2019,enexis,198051,53.5742,103.664
WASSENAAR,2010,liander,1.83521e+06,0.205285,190.62
WASSENAAR,2011,liander,1.81285e+06,0.225638,187.898
WASSENAAR,2012,liander,1.79463e+06,0.237789,185.804
WASSENAAR,2013,liander,1.74965e+06,3.40212,180.664
WASSENAAR,2014,liander,1.7513e+06,8.49219,179.431
WASSENAAR,2015,liander,1.65381e+06,11.1075,168.411
WASSENAAR,2016,liander,1.62137e+06,13.8948,163.913
WASSENAAR,2017,liander,1.59888e+06,20.3517,161.676
WASSENAAR,2018,liander,1.5998e+06,27.8048,161.668
WASSENAAR,2019,liander,1.58845e+06,34.2289,160.933
WATERGANG,2010,liander,26816,0,161.928
WATERGANG,2011,liander,26791,0,161.752
WATERGANG,2012,liander,25129,0,150.906
WATERGANG,2013,liander,24752,0,150.075
WATERGANG,2014,liander,25252,1.721,150.128
WATERGANG,2015,liander,25138,3.944,146.084
WATERGANG,2016,liander,24327,6.483,138.921
WATERGANG,2017,liander,25053,9.218,145.207
WATERGANG,2018,liander,27789,23.1883,144.119
WATERGANG,2019,liander,28980,35.4446,128.703
WATERHUIZEN,2018,enexis,4430.91,27.852,201.405
WATERHUIZEN,2019,enexis,4349.09,31.8475,197.686
WAVERVEEN,2010,stedin,30192,1.01167,125.214
WAVERVEEN,2011,stedin,30192,1.01167,125.214
WAVERVEEN,2012,stedin,30149,1.01167,124.906
WAVERVEEN,2013,stedin,29923,2.13417,122.32
WAVERVEEN,2014,stedin,31457,5.30923,135.014
WAVERVEEN,2015,stedin,31183,8.20923,133.252
WAVERVEEN,2016,stedin,30489,10.4408,129.461
WAVERVEEN,2017,stedin,29757,11.1154,125.468
WAVERVEEN,2018,stedin,29995,12.6669,126.488
WAVERVEEN,2019,stedin,31359,15.1,138.966
WEDDE,2010,enexis,61545,1.67721,157.096
WEDDE,2011,enexis,67093,1.97326,159.14
WEDDE,2012,enexis,69530,2.61509,158.45
WEDDE,2013,enexis,81671,4.9623,166.409
WEDDE,2014,enexis,79430,7.5068,163.984
WEDDE,2015,enexis,74972,11.3204,153.99
WEDDE,2016,enexis,71001,17.3735,144.846
WEDDE,2017,enexis,71945,28.3147,146.158
WEDDE,2018,enexis,84726.1,41.1056,162.267
WEDDE,2019,enexis,83350.5,53.8558,159.773
WEERT,2010,stedin,1.76085e+06,0.853611,112.895
WEERT,2011,stedin,1.7622e+06,0.853898,112.235
WEERT,2012,stedin,1.77466e+06,0.880299,112.677
WEERT,2013,stedin,1.77901e+06,6.55116,112.103
WEERT,2014,stedin,1.75025e+06,9.2818,109.705
WEERT,2015,stedin,1.68379e+06,14.9374,105.17
WEERT,2016,stedin,1.65074e+06,20.8815,102.548
WEERT,2017,stedin,1.62256e+06,26.5132,100.144
WEERT,2018,enexis,1.74187e+06,41.5748,109.496
WEERT,2019,enexis,1.72795e+06,55.2315,109.515
WEESP,2010,liander,676350,0.0102206,91.0377
WEESP,2011,liander,672607,0.0455882,90.3291
WEESP,2012,liander,655823,0.0777262,87.8165
WEESP,2013,liander,641276,1.53267,86.0033
WEESP,2014,liander,623426,2.76395,83.0471
WEESP,2015,liander,599751,10.8298,79.2185
WEESP,2016,liander,586234,15.3218,77.0024
WEESP,2017,liander,596927,21.118,76.2543
WEESP,2018,liander,594362,25.4626,75.0809
WEESP,2019,liander,602768,77.2828,75.2676
WEHE-DEN HOORN,2010,enexis,44720,1.79863,132.401
WEHE-DEN HOORN,2011,enexis,45657,2.02417,138.976
WEHE-DEN HOORN,2012,enexis,46526,2.73112,134.091
WEHE-DEN HOORN,2013,enexis,45750,5.13288,126.592
WEHE-DEN HOORN,2014,enexis,46090,7.65195,129.84
WEHE-DEN HOORN,2015,enexis,42703,11.4348,118.221
WEHE-DEN HOORN,2016,enexis,41613,17.2706,114.958
WEHE-DEN HOORN,2017,enexis,41954,28.0039,116.993
WEHE-DEN HOORN,2018,enexis,44006.6,40.2931,128.886
WEHE-DEN HOORN,2019,enexis,46411.1,52.8621,130.836
WEHL,2010,liander,333190,0,155.572
WEHL,2011,liander,329070,0,152.667
WEHL,2012,liander,348652,0.0334615,161.49
WEHL,2013,liander,332582,3.04409,150.807
WEHL,2014,liander,328362,8.23541,147.943
WEHL,2015,liander,318252,11.4695,141.204
WEHL,2016,liander,320479,13.2958,142.132
WEHL,2017,liander,319540,18.7804,140.279
WEHL,2018,liander,332163,77.147,144.667
WEHL,2019,liander,326150,78.7685,140.46
WEIDUM,2010,enexis,30081,1.95498,145.734
WEIDUM,2011,enexis,30827,2.25619,147.585
WEIDUM,2012,enexis,29095,3.05958,134.637
WEIDUM,2013,enexis,29195,5.42621,132.052
WEIDUM,2014,enexis,28230,7.83027,127.774
WEIDUM,2015,enexis,28509,11.5355,129.027
WEIDUM,2016,liander,24247,6.2075,126.925
WEIDUM,2017,liander,24242,9.27583,127.206
WEIDUM,2018,liander,23847,63.24,125.29
WEIDUM,2019,liander,23289,74.1325,122.324
WEITEVEEN,2010,enexis,75699,1.7932,147.349
WEITEVEEN,2011,enexis,76402,1.93654,145.841
WEITEVEEN,2012,enexis,74363,2.58425,139.757
WEITEVEEN,2013,enexis,75018,4.94581,140.936
WEITEVEEN,2014,enexis,73479,7.46602,139.798
WEITEVEEN,2015,enexis,72782,11.1819,137.663
