city,years,c_per_conn_cut,c_per_conn_cut_count,companies
ERM,2015,170,1,enexis
ERM,2015,190,2,enexis
ERM,2016,30,4,enexis
ERM,2016,50,1,enexis
ERM,2016,110,1,enexis
ERM,2016,130,2,enexis
ERM,2016,150,2,enexis
ERM,2016,190,2,enexis
ERM,2017,30,4,enexis
ERM,2017,50,1,enexis
ERM,2017,110,1,enexis
ERM,2017,130,2,enexis
ERM,2017,150,1,enexis
ERM,2017,170,1,enexis
ERM,2017,190,2,enexis
ERM,2018,30,4,enexis
ERM,2018,90,1,enexis
ERM,2018,110,1,enexis
ERM,2018,130,4,enexis
ERM,2018,150,1,enexis
ERM,2018,170,2,enexis
ERM,2018,190,3,enexis
ERM,2019,30,4,enexis
ERM,2019,90,1,enexis
ERM,2019,110,1,enexis
ERM,2019,130,4,enexis
ERM,2019,150,1,enexis
ERM,2019,170,2,enexis
ERM,2019,190,3,enexis
ERMELO,2010,10,13,liander
ERMELO,2010,30,24,liander
ERMELO,2010,50,37,liander
ERMELO,2010,70,72,liander
ERMELO,2010,90,66,liander
ERMELO,2010,110,71,liander
ERMELO,2010,130,46,liander
ERMELO,2010,150,35,liander
ERMELO,2010,170,31,liander
ERMELO,2010,190,112,liander
ERMELO,2011,10,16,liander
ERMELO,2011,30,24,liander
ERMELO,2011,50,36,liander
ERMELO,2011,70,77,liander
ERMELO,2011,90,65,liander
ERMELO,2011,110,69,liander
ERMELO,2011,130,43,liander
ERMELO,2011,150,40,liander
ERMELO,2011,170,28,liander
ERMELO,2011,190,110,liander
ERMELO,2012,10,14,liander
ERMELO,2012,30,31,liander
ERMELO,2012,50,40,liander
ERMELO,2012,70,79,liander
ERMELO,2012,90,72,liander
ERMELO,2012,110,63,liander
ERMELO,2012,130,46,liander
ERMELO,2012,150,41,liander
ERMELO,2012,170,27,liander
ERMELO,2012,190,97,liander
ERMELO,2013,10,15,liander
ERMELO,2013,30,31,liander
ERMELO,2013,50,47,liander
ERMELO,2013,70,82,liander
ERMELO,2013,90,75,liander
ERMELO,2013,110,62,liander
ERMELO,2013,130,44,liander
ERMELO,2013,150,43,liander
ERMELO,2013,170,30,liander
ERMELO,2013,190,85,liander
ERMELO,2014,10,17,liander
ERMELO,2014,30,34,liander
ERMELO,2014,50,49,liander
ERMELO,2014,70,82,liander
ERMELO,2014,90,73,liander
ERMELO,2014,110,64,liander
ERMELO,2014,130,49,liander
ERMELO,2014,150,40,liander
ERMELO,2014,170,24,liander
ERMELO,2014,190,84,liander
ERMELO,2015,10,16,liander
ERMELO,2015,30,36,liander
ERMELO,2015,50,56,liander
ERMELO,2015,70,95,liander
ERMELO,2015,90,82,liander
ERMELO,2015,110,49,liander
ERMELO,2015,130,49,liander
ERMELO,2015,150,33,liander
ERMELO,2015,170,30,liander
ERMELO,2015,190,71,liander
ERMELO,2016,10,17,liander
ERMELO,2016,30,39,liander
ERMELO,2016,50,64,liander
ERMELO,2016,70,86,liander
ERMELO,2016,90,86,liander
ERMELO,2016,110,48,liander
ERMELO,2016,130,40,liander
ERMELO,2016,150,39,liander
ERMELO,2016,170,31,liander
ERMELO,2016,190,69,liander
ERMELO,2017,10,18,liander
ERMELO,2017,30,42,liander
ERMELO,2017,50,63,liander
ERMELO,2017,70,103,liander
ERMELO,2017,90,77,liander
ERMELO,2017,110,53,liander
ERMELO,2017,130,36,liander
ERMELO,2017,150,37,liander
ERMELO,2017,170,30,liander
ERMELO,2017,190,62,liander
ERMELO,2018,10,19,liander
ERMELO,2018,30,40,liander
ERMELO,2018,50,65,liander
ERMELO,2018,70,98,liander
ERMELO,2018,90,74,liander
ERMELO,2018,110,65,liander
ERMELO,2018,130,37,liander
ERMELO,2018,150,36,liander
ERMELO,2018,170,24,liander
ERMELO,2018,190,67,liander
ERMELO,2019,10,18,liander
ERMELO,2019,30,45,liander
ERMELO,2019,50,68,liander
ERMELO,2019,70,105,liander
ERMELO,2019,90,76,liander
ERMELO,2019,110,59,liander
ERMELO,2019,130,38,liander
ERMELO,2019,150,35,liander
ERMELO,2019,170,21,liander
ERMELO,2019,190,63,liander
ERP,2017,30,3,enexis
ERP,2017,50,12,enexis
ERP,2017,70,18,enexis
ERP,2017,90,28,enexis
ERP,2017,110,17,enexis
ERP,2017,130,11,enexis
ERP,2017,150,11,enexis
ERP,2017,170,7,enexis
ERP,2017,190,19,enexis
ERP,2018,30,5,enexis
ERP,2018,50,7,enexis
ERP,2018,70,15,enexis
ERP,2018,90,23,enexis
ERP,2018,110,21,enexis
ERP,2018,130,17,enexis
ERP,2018,150,14,enexis
ERP,2018,170,8,enexis
ERP,2018,190,31,enexis
ERP,2019,30,4,enexis
ERP,2019,50,8,enexis
ERP,2019,70,15,enexis
ERP,2019,90,26,enexis
ERP,2019,110,17,enexis
ERP,2019,130,21,enexis
ERP,2019,150,11,enexis
ERP,2019,170,8,enexis
ERP,2019,190,31,enexis
ESBEEK,2012,30,1,enexis
ESBEEK,2012,50,2,enexis
ESBEEK,2012,70,3,enexis
ESBEEK,2012,90,1,enexis
ESBEEK,2012,110,2,enexis
ESBEEK,2012,130,3,enexis
ESBEEK,2012,150,3,enexis
ESBEEK,2012,170,1,enexis
ESBEEK,2012,190,6,enexis
ESBEEK,2013,30,1,enexis
ESBEEK,2013,50,2,enexis
ESBEEK,2013,70,3,enexis
ESBEEK,2013,90,2,enexis
ESBEEK,2013,110,2,enexis
ESBEEK,2013,130,3,enexis
ESBEEK,2013,150,2,enexis
ESBEEK,2013,170,1,enexis
ESBEEK,2013,190,6,enexis
ESBEEK,2014,30,1,enexis
ESBEEK,2014,50,2,enexis
ESBEEK,2014,70,2,enexis
ESBEEK,2014,90,4,enexis
ESBEEK,2014,110,2,enexis
ESBEEK,2014,130,3,enexis
ESBEEK,2014,150,2,enexis
ESBEEK,2014,190,6,enexis
ESBEEK,2015,30,1,enexis
ESBEEK,2015,50,2,enexis
ESBEEK,2015,70,3,enexis
ESBEEK,2015,90,3,enexis
ESBEEK,2015,110,3,enexis
ESBEEK,2015,130,3,enexis
ESBEEK,2015,150,1,enexis
ESBEEK,2015,190,6,enexis
ESBEEK,2016,30,1,enexis
ESBEEK,2016,50,3,enexis
ESBEEK,2016,70,2,enexis
ESBEEK,2016,90,4,enexis
ESBEEK,2016,110,2,enexis
ESBEEK,2016,130,2,enexis
ESBEEK,2016,150,2,enexis
ESBEEK,2016,170,1,enexis
ESBEEK,2016,190,5,enexis
ESBEEK,2017,30,1,enexis
ESBEEK,2017,50,3,enexis
ESBEEK,2017,70,2,enexis
ESBEEK,2017,90,3,enexis
ESBEEK,2017,110,3,enexis
ESBEEK,2017,130,3,enexis
ESBEEK,2017,150,1,enexis
ESBEEK,2017,170,2,enexis
ESBEEK,2017,190,5,enexis
ESBEEK,2018,50,3,enexis
ESBEEK,2018,70,3,enexis
ESBEEK,2018,90,1,enexis
ESBEEK,2018,110,3,enexis
ESBEEK,2018,130,5,enexis
ESBEEK,2018,150,2,enexis
ESBEEK,2018,170,3,enexis
ESBEEK,2018,190,7,enexis
ESBEEK,2019,50,3,enexis
ESBEEK,2019,70,3,enexis
ESBEEK,2019,90,2,enexis
ESBEEK,2019,110,3,enexis
ESBEEK,2019,130,4,enexis
ESBEEK,2019,150,3,enexis
ESBEEK,2019,170,2,enexis
ESBEEK,2019,190,7,enexis
ESCH,2010,30,1,enexis
ESCH,2010,50,3,enexis
ESCH,2010,70,2,enexis
ESCH,2010,90,9,enexis
ESCH,2010,110,5,enexis
ESCH,2010,130,7,enexis
ESCH,2010,150,4,enexis
ESCH,2010,170,2,enexis
ESCH,2010,190,1,enexis
ESCH,2011,30,1,enexis
ESCH,2011,50,2,enexis
ESCH,2011,70,2,enexis
ESCH,2011,90,9,enexis
ESCH,2011,110,5,enexis
ESCH,2011,130,7,enexis
ESCH,2011,150,3,enexis
ESCH,2011,170,4,enexis
ESCH,2011,190,4,enexis
ESCH,2012,30,1,enexis
ESCH,2012,50,3,enexis
ESCH,2012,70,7,enexis
ESCH,2012,90,4,enexis
ESCH,2012,110,7,enexis
ESCH,2012,130,4,enexis
ESCH,2012,150,3,enexis
ESCH,2012,170,2,enexis
ESCH,2012,190,6,enexis
ESCH,2013,30,1,enexis
ESCH,2013,50,4,enexis
ESCH,2013,70,7,enexis
ESCH,2013,90,5,enexis
ESCH,2013,110,6,enexis
ESCH,2013,130,5,enexis
ESCH,2013,150,2,enexis
ESCH,2013,170,2,enexis
ESCH,2013,190,5,enexis
ESCH,2014,30,1,enexis
ESCH,2014,50,4,enexis
ESCH,2014,70,7,enexis
ESCH,2014,90,6,enexis
ESCH,2014,110,4,enexis
ESCH,2014,130,7,enexis
ESCH,2014,150,2,enexis
ESCH,2014,170,2,enexis
ESCH,2014,190,3,enexis
ESCH,2015,30,1,enexis
ESCH,2015,50,5,enexis
ESCH,2015,70,7,enexis
ESCH,2015,90,5,enexis
ESCH,2015,110,8,enexis
ESCH,2015,130,3,enexis
ESCH,2015,150,2,enexis
ESCH,2015,170,1,enexis
ESCH,2015,190,4,enexis
ESCH,2016,30,1,enexis
ESCH,2016,50,4,enexis
ESCH,2016,70,9,enexis
ESCH,2016,90,5,enexis
ESCH,2016,110,6,enexis
ESCH,2016,130,5,enexis
ESCH,2016,150,1,enexis
ESCH,2016,170,2,enexis
ESCH,2016,190,4,enexis
ESCH,2017,30,1,enexis
ESCH,2017,50,4,enexis
ESCH,2017,70,9,enexis
ESCH,2017,90,4,enexis
ESCH,2017,110,8,enexis
ESCH,2017,130,5,enexis
ESCH,2017,150,2,enexis
ESCH,2017,190,4,enexis
ESCH,2018,30,1,enexis
ESCH,2018,50,3,enexis
ESCH,2018,70,10,enexis
ESCH,2018,90,4,enexis
ESCH,2018,110,8,enexis
ESCH,2018,130,5,enexis
ESCH,2018,150,1,enexis
ESCH,2018,170,1,enexis
ESCH,2018,190,11,enexis
ESCH,2019,30,2,enexis
ESCH,2019,50,3,enexis
ESCH,2019,70,9,enexis
ESCH,2019,90,5,enexis
ESCH,2019,110,6,enexis
ESCH,2019,130,5,enexis
ESCH,2019,150,3,enexis
ESCH,2019,190,10,enexis
ESCHAREN,2017,50,3,enexis
ESCHAREN,2017,70,4,enexis
ESCHAREN,2017,90,3,enexis
ESCHAREN,2017,110,1,enexis
ESCHAREN,2017,150,2,enexis
ESCHAREN,2017,170,1,enexis
ESCHAREN,2017,190,2,enexis
ESCHAREN,2018,50,3,enexis
ESCHAREN,2018,70,3,enexis
ESCHAREN,2018,90,1,enexis
ESCHAREN,2018,110,4,enexis
ESCHAREN,2018,170,3,enexis
ESCHAREN,2018,190,10,enexis
ESCHAREN,2019,50,3,enexis
ESCHAREN,2019,70,3,enexis
ESCHAREN,2019,90,3,enexis
ESCHAREN,2019,110,2,enexis
ESCHAREN,2019,150,1,enexis
ESCHAREN,2019,170,2,enexis
ESCHAREN,2019,190,10,enexis
ESPEL,2010,50,1,enexis
ESPEL,2010,70,4,enexis
ESPEL,2010,90,1,enexis
ESPEL,2010,110,6,enexis
ESPEL,2010,130,4,enexis
ESPEL,2010,190,6,enexis
ESPEL,2011,50,1,enexis
ESPEL,2011,70,3,enexis
ESPEL,2011,90,2,enexis
ESPEL,2011,110,7,enexis
ESPEL,2011,130,3,enexis
ESPEL,2011,150,1,enexis
ESPEL,2011,170,1,enexis
ESPEL,2011,190,6,enexis
ESPEL,2012,50,1,enexis
ESPEL,2012,70,5,enexis
ESPEL,2012,90,2,enexis
ESPEL,2012,110,7,enexis
ESPEL,2012,130,1,enexis
ESPEL,2012,170,1,enexis
ESPEL,2012,190,7,enexis
ESPEL,2013,50,2,enexis
ESPEL,2013,70,4,enexis
ESPEL,2013,90,3,enexis
ESPEL,2013,110,8,enexis
ESPEL,2013,170,2,enexis
ESPEL,2013,190,8,enexis
ESPEL,2014,50,2,enexis
ESPEL,2014,70,4,enexis
ESPEL,2014,90,7,enexis
ESPEL,2014,110,4,enexis
ESPEL,2014,190,10,enexis
ESPEL,2015,50,3,enexis
ESPEL,2015,70,4,enexis
ESPEL,2015,90,6,enexis
ESPEL,2015,110,3,enexis
ESPEL,2015,130,1,enexis
ESPEL,2015,170,2,enexis
ESPEL,2015,190,8,enexis
ESPEL,2016,50,3,liander
ESPEL,2016,70,4,liander
ESPEL,2016,90,8,liander
ESPEL,2016,110,2,liander
ESPEL,2016,150,1,liander
ESPEL,2016,170,2,liander
ESPEL,2016,190,8,liander
ESPEL,2017,50,3,liander
ESPEL,2017,70,4,liander
ESPEL,2017,90,8,liander
ESPEL,2017,110,2,liander
ESPEL,2017,130,1,liander
ESPEL,2017,150,1,liander
ESPEL,2017,170,2,liander
ESPEL,2017,190,7,liander
ESPEL,2018,50,3,liander
ESPEL,2018,70,6,liander
ESPEL,2018,90,6,liander
ESPEL,2018,110,3,liander
ESPEL,2018,130,1,liander
ESPEL,2018,150,1,liander
ESPEL,2018,170,2,liander
ESPEL,2018,190,7,liander
ESPEL,2019,50,4,liander
ESPEL,2019,70,6,liander
ESPEL,2019,90,6,liander
ESPEL,2019,110,3,liander
ESPEL,2019,130,1,liander
ESPEL,2019,170,1,liander
ESPEL,2019,190,8,liander
EST,2010,50,1,liander
EST,2010,90,1,liander
EST,2010,110,2,liander
EST,2010,130,3,liander
EST,2010,150,1,liander
EST,2010,190,3,liander
EST,2011,50,1,liander
EST,2011,90,1,liander
EST,2011,110,2,liander
EST,2011,130,3,liander
EST,2011,150,1,liander
EST,2011,190,3,liander
EST,2012,50,1,liander
EST,2012,90,2,liander
EST,2012,110,2,liander
EST,2012,130,3,liander
EST,2012,190,4,liander
EST,2013,50,1,liander
EST,2013,90,2,liander
EST,2013,110,2,liander
EST,2013,130,3,liander
EST,2013,190,4,liander
EST,2014,50,1,liander
EST,2014,90,2,liander
EST,2014,110,3,liander
EST,2014,130,2,liander
EST,2014,190,4,liander
EST,2015,50,1,liander
EST,2015,90,3,liander
EST,2015,110,2,liander
EST,2015,130,2,liander
EST,2015,190,4,liander
EST,2016,50,1,liander
EST,2016,90,3,liander
EST,2016,110,2,liander
EST,2016,130,2,liander
EST,2016,170,1,liander
EST,2016,190,3,liander
EST,2017,30,1,liander
EST,2017,90,4,liander
EST,2017,110,2,liander
EST,2017,150,1,liander
EST,2017,190,4,liander
EST,2018,50,1,liander
EST,2018,90,4,liander
EST,2018,110,1,liander
EST,2018,130,1,liander
EST,2018,150,1,liander
EST,2018,170,2,liander
EST,2018,190,2,liander
EST,2019,50,1,liander
EST,2019,90,4,liander
EST,2019,110,2,liander
EST,2019,150,1,liander
EST,2019,170,1,liander
EST,2019,190,3,liander
ETTEN GLD,2010,50,5,liander
ETTEN GLD,2010,70,7,liander
ETTEN GLD,2010,90,4,liander
ETTEN GLD,2010,110,3,liander
ETTEN GLD,2010,130,2,liander
ETTEN GLD,2010,150,4,liander
ETTEN GLD,2010,170,3,liander
ETTEN GLD,2010,190,8,liander
ETTEN GLD,2011,50,5,liander
ETTEN GLD,2011,70,8,liander
ETTEN GLD,2011,90,5,liander
ETTEN GLD,2011,110,2,liander
ETTEN GLD,2011,130,1,liander
ETTEN GLD,2011,150,3,liander
ETTEN GLD,2011,170,4,liander
ETTEN GLD,2011,190,8,liander
ETTEN GLD,2012,50,5,liander
ETTEN GLD,2012,70,9,liander
ETTEN GLD,2012,90,4,liander
ETTEN GLD,2012,110,2,liander
ETTEN GLD,2012,130,2,liander
ETTEN GLD,2012,150,2,liander
ETTEN GLD,2012,170,4,liander
ETTEN GLD,2012,190,9,liander
ETTEN GLD,2013,50,6,liander
ETTEN GLD,2013,70,10,liander
ETTEN GLD,2013,90,2,liander
ETTEN GLD,2013,110,2,liander
ETTEN GLD,2013,130,3,liander
ETTEN GLD,2013,150,4,liander
ETTEN GLD,2013,190,10,liander
ETTEN GLD,2014,50,7,liander
ETTEN GLD,2014,70,9,liander
ETTEN GLD,2014,90,3,liander
ETTEN GLD,2014,110,3,liander
ETTEN GLD,2014,130,1,liander
ETTEN GLD,2014,150,5,liander
ETTEN GLD,2014,170,1,liander
ETTEN GLD,2014,190,8,liander
ETTEN GLD,2015,50,11,liander
ETTEN GLD,2015,70,6,liander
ETTEN GLD,2015,90,2,liander
ETTEN GLD,2015,110,3,liander
ETTEN GLD,2015,130,4,liander
ETTEN GLD,2015,150,3,liander
ETTEN GLD,2015,170,2,liander
ETTEN GLD,2015,190,6,liander
ETTEN GLD,2016,50,10,liander
ETTEN GLD,2016,70,7,liander
ETTEN GLD,2016,90,2,liander
ETTEN GLD,2016,110,4,liander
ETTEN GLD,2016,130,3,liander
ETTEN GLD,2016,150,3,liander
ETTEN GLD,2016,170,1,liander
ETTEN GLD,2016,190,7,liander
ETTEN GLD,2017,50,11,liander
ETTEN GLD,2017,70,7,liander
ETTEN GLD,2017,90,1,liander
ETTEN GLD,2017,110,4,liander
ETTEN GLD,2017,130,4,liander
ETTEN GLD,2017,150,3,liander
ETTEN GLD,2017,170,2,liander
ETTEN GLD,2017,190,5,liander
ETTEN GLD,2018,50,11,liander
ETTEN GLD,2018,70,7,liander
ETTEN GLD,2018,90,1,liander
ETTEN GLD,2018,110,4,liander
ETTEN GLD,2018,130,2,liander
ETTEN GLD,2018,150,3,liander
ETTEN GLD,2018,170,3,liander
ETTEN GLD,2018,190,6,liander
ETTEN GLD,2019,50,11,liander
ETTEN GLD,2019,70,8,liander
ETTEN GLD,2019,110,4,liander
ETTEN GLD,2019,130,4,liander
ETTEN GLD,2019,150,3,liander
ETTEN GLD,2019,170,3,liander
ETTEN GLD,2019,190,4,liander
ETTEN-LEUR,2010,10,12,enexis
ETTEN-LEUR,2010,30,38,enexis
ETTEN-LEUR,2010,50,84,enexis
ETTEN-LEUR,2010,70,123,enexis
ETTEN-LEUR,2010,90,121,enexis
ETTEN-LEUR,2010,110,86,enexis
ETTEN-LEUR,2010,130,76,enexis
ETTEN-LEUR,2010,150,45,enexis
ETTEN-LEUR,2010,170,26,enexis
ETTEN-LEUR,2010,190,70,enexis
ETTEN-LEUR,2011,10,12,enexis
ETTEN-LEUR,2011,30,43,enexis
ETTEN-LEUR,2011,50,88,enexis
ETTEN-LEUR,2011,70,135,enexis
ETTEN-LEUR,2011,90,105,enexis
ETTEN-LEUR,2011,110,90,enexis
ETTEN-LEUR,2011,130,80,enexis
ETTEN-LEUR,2011,150,41,enexis
ETTEN-LEUR,2011,170,23,enexis
ETTEN-LEUR,2011,190,68,enexis
ETTEN-LEUR,2012,10,14,enexis
ETTEN-LEUR,2012,30,57,enexis
ETTEN-LEUR,2012,50,91,enexis
ETTEN-LEUR,2012,70,128,enexis
ETTEN-LEUR,2012,90,116,enexis
ETTEN-LEUR,2012,110,95,enexis
ETTEN-LEUR,2012,130,65,enexis
ETTEN-LEUR,2012,150,36,enexis
ETTEN-LEUR,2012,170,20,enexis
ETTEN-LEUR,2012,190,70,enexis
ETTEN-LEUR,2013,10,16,enexis
ETTEN-LEUR,2013,30,61,enexis
ETTEN-LEUR,2013,50,99,enexis
ETTEN-LEUR,2013,70,137,enexis
ETTEN-LEUR,2013,90,118,enexis
ETTEN-LEUR,2013,110,79,enexis
ETTEN-LEUR,2013,130,65,enexis
ETTEN-LEUR,2013,150,34,enexis
ETTEN-LEUR,2013,170,21,enexis
ETTEN-LEUR,2013,190,66,enexis
ETTEN-LEUR,2014,10,18,enexis
ETTEN-LEUR,2014,30,62,enexis
ETTEN-LEUR,2014,50,111,enexis
ETTEN-LEUR,2014,70,146,enexis
ETTEN-LEUR,2014,90,114,enexis
ETTEN-LEUR,2014,110,83,enexis
ETTEN-LEUR,2014,130,61,enexis
ETTEN-LEUR,2014,150,27,enexis
ETTEN-LEUR,2014,170,18,enexis
ETTEN-LEUR,2014,190,58,enexis
ETTEN-LEUR,2015,10,17,enexis
ETTEN-LEUR,2015,30,68,enexis
ETTEN-LEUR,2015,50,122,enexis
ETTEN-LEUR,2015,70,153,enexis
ETTEN-LEUR,2015,90,109,enexis
ETTEN-LEUR,2015,110,85,enexis
ETTEN-LEUR,2015,130,49,enexis
ETTEN-LEUR,2015,150,28,enexis
ETTEN-LEUR,2015,170,19,enexis
ETTEN-LEUR,2015,190,50,enexis
ETTEN-LEUR,2016,10,21,enexis
ETTEN-LEUR,2016,30,70,enexis
ETTEN-LEUR,2016,50,134,enexis
ETTEN-LEUR,2016,70,157,enexis
ETTEN-LEUR,2016,90,98,enexis
ETTEN-LEUR,2016,110,90,enexis
ETTEN-LEUR,2016,130,41,enexis
ETTEN-LEUR,2016,150,26,enexis
ETTEN-LEUR,2016,170,19,enexis
ETTEN-LEUR,2016,190,43,enexis
ETTEN-LEUR,2017,10,26,enexis
ETTEN-LEUR,2017,30,80,enexis
ETTEN-LEUR,2017,50,144,enexis
ETTEN-LEUR,2017,70,147,enexis
ETTEN-LEUR,2017,90,108,enexis
ETTEN-LEUR,2017,110,77,enexis
ETTEN-LEUR,2017,130,43,enexis
ETTEN-LEUR,2017,150,17,enexis
ETTEN-LEUR,2017,170,21,enexis
ETTEN-LEUR,2017,190,38,enexis
ETTEN-LEUR,2018,10,24,enexis
ETTEN-LEUR,2018,30,74,enexis
ETTEN-LEUR,2018,50,146,enexis
ETTEN-LEUR,2018,70,154,enexis
ETTEN-LEUR,2018,90,105,enexis
ETTEN-LEUR,2018,110,80,enexis
ETTEN-LEUR,2018,130,45,enexis
ETTEN-LEUR,2018,150,26,enexis
ETTEN-LEUR,2018,170,29,enexis
ETTEN-LEUR,2018,190,62,enexis
ETTEN-LEUR,2019,10,25,enexis
ETTEN-LEUR,2019,30,79,enexis
ETTEN-LEUR,2019,50,146,enexis
ETTEN-LEUR,2019,70,162,enexis
ETTEN-LEUR,2019,90,102,enexis
ETTEN-LEUR,2019,110,77,enexis
ETTEN-LEUR,2019,130,45,enexis
ETTEN-LEUR,2019,150,27,enexis
ETTEN-LEUR,2019,170,21,enexis
ETTEN-LEUR,2019,190,65,enexis
EURSINGE,2010,110,1,enexis
EURSINGE,2011,110,1,enexis
EURSINGE,2012,90,1,enexis
EURSINGE,2013,110,1,enexis
EURSINGE,2014,90,1,enexis
EURSINGE,2015,110,1,enexis
EURSINGE,2016,90,1,enexis
EURSINGE,2017,90,1,enexis
EURSINGE,2018,190,3,enexis
EURSINGE,2019,190,3,enexis
EVERDINGEN,2010,30,1,stedin
EVERDINGEN,2010,50,2,stedin
EVERDINGEN,2010,70,1,stedin
EVERDINGEN,2010,90,3,stedin
EVERDINGEN,2010,110,5,stedin
EVERDINGEN,2010,130,4,stedin
EVERDINGEN,2010,150,4,stedin
EVERDINGEN,2010,170,2,stedin
EVERDINGEN,2010,190,1,stedin
EVERDINGEN,2011,30,1,stedin
EVERDINGEN,2011,50,2,stedin
EVERDINGEN,2011,70,1,stedin
EVERDINGEN,2011,90,3,stedin
EVERDINGEN,2011,110,5,stedin
EVERDINGEN,2011,130,4,stedin
EVERDINGEN,2011,150,4,stedin
EVERDINGEN,2011,170,2,stedin
EVERDINGEN,2011,190,1,stedin
EVERDINGEN,2012,30,1,stedin
EVERDINGEN,2012,50,2,stedin
EVERDINGEN,2012,70,1,stedin
EVERDINGEN,2012,90,3,stedin
EVERDINGEN,2012,110,5,stedin
EVERDINGEN,2012,130,4,stedin
EVERDINGEN,2012,150,4,stedin
EVERDINGEN,2012,170,2,stedin
EVERDINGEN,2012,190,1,stedin
EVERDINGEN,2013,30,1,stedin
EVERDINGEN,2013,50,2,stedin
EVERDINGEN,2013,70,1,stedin
EVERDINGEN,2013,90,4,stedin
EVERDINGEN,2013,110,4,stedin
EVERDINGEN,2013,130,4,stedin
EVERDINGEN,2013,150,4,stedin
EVERDINGEN,2013,170,2,stedin
EVERDINGEN,2013,190,1,stedin
EVERDINGEN,2014,30,1,stedin
EVERDINGEN,2014,50,2,stedin
EVERDINGEN,2014,70,1,stedin
EVERDINGEN,2014,90,4,stedin
EVERDINGEN,2014,110,5,stedin
EVERDINGEN,2014,130,3,stedin
EVERDINGEN,2014,150,5,stedin
EVERDINGEN,2014,170,1,stedin
EVERDINGEN,2014,190,1,stedin
EVERDINGEN,2015,30,1,stedin
EVERDINGEN,2015,50,2,stedin
EVERDINGEN,2015,70,1,stedin
EVERDINGEN,2015,90,5,stedin
EVERDINGEN,2015,110,4,stedin
EVERDINGEN,2015,130,2,stedin
EVERDINGEN,2015,150,6,stedin
EVERDINGEN,2015,170,2,stedin
EVERDINGEN,2016,30,1,stedin
EVERDINGEN,2016,50,2,stedin
EVERDINGEN,2016,70,1,stedin
EVERDINGEN,2016,90,5,stedin
EVERDINGEN,2016,110,3,stedin
EVERDINGEN,2016,130,6,stedin
EVERDINGEN,2016,150,5,stedin
EVERDINGEN,2017,50,3,stedin
EVERDINGEN,2017,70,2,stedin
EVERDINGEN,2017,90,4,stedin
EVERDINGEN,2017,110,6,stedin
EVERDINGEN,2017,130,4,stedin
EVERDINGEN,2017,150,3,stedin
EVERDINGEN,2017,170,1,stedin
EVERDINGEN,2018,30,1,stedin
EVERDINGEN,2018,50,2,stedin
EVERDINGEN,2018,70,4,stedin
EVERDINGEN,2018,90,3,stedin
EVERDINGEN,2018,110,4,stedin
EVERDINGEN,2018,130,4,stedin
EVERDINGEN,2018,150,4,stedin
EVERDINGEN,2018,190,1,stedin
EVERDINGEN,2019,30,1,stedin
EVERDINGEN,2019,50,2,stedin
EVERDINGEN,2019,70,2,stedin
EVERDINGEN,2019,90,5,stedin
EVERDINGEN,2019,110,3,stedin
EVERDINGEN,2019,130,5,stedin
EVERDINGEN,2019,150,4,stedin
EVERDINGEN,2019,190,1,stedin
EVERTSOORD,2010,150,1,enexis
EVERTSOORD,2010,190,1,enexis
EVERTSOORD,2011,150,1,enexis
EVERTSOORD,2011,190,1,enexis
EVERTSOORD,2012,130,1,enexis
EVERTSOORD,2012,190,1,enexis
EVERTSOORD,2013,110,1,enexis
EVERTSOORD,2013,190,2,enexis
EVERTSOORD,2014,110,1,enexis
EVERTSOORD,2014,190,2,enexis
EVERTSOORD,2015,110,1,enexis
EVERTSOORD,2015,190,2,enexis
EVERTSOORD,2016,190,3,enexis
EVERTSOORD,2017,110,1,enexis
EVERTSOORD,2017,170,1,enexis
EVERTSOORD,2017,190,1,enexis
EVERTSOORD,2018,30,1,enexis
EVERTSOORD,2018,150,1,enexis
EVERTSOORD,2018,190,3,enexis
EVERTSOORD,2019,30,1,enexis
EVERTSOORD,2019,150,1,enexis
EVERTSOORD,2019,190,3,enexis
EWIJK,2010,10,1,liander
EWIJK,2010,30,4,liander
EWIJK,2010,50,9,liander
EWIJK,2010,70,7,liander
EWIJK,2010,90,12,liander
EWIJK,2010,110,7,liander
EWIJK,2010,130,7,liander
EWIJK,2010,150,3,liander
EWIJK,2010,170,4,liander
EWIJK,2010,190,8,liander
EWIJK,2011,10,1,liander
EWIJK,2011,30,4,liander
EWIJK,2011,50,10,liander
EWIJK,2011,70,10,liander
EWIJK,2011,90,14,liander
EWIJK,2011,110,7,liander
EWIJK,2011,130,6,liander
EWIJK,2011,150,5,liander
EWIJK,2011,170,3,liander
EWIJK,2011,190,7,liander
EWIJK,2012,10,1,liander
EWIJK,2012,30,6,liander
EWIJK,2012,50,12,liander
EWIJK,2012,70,8,liander
EWIJK,2012,90,15,liander
EWIJK,2012,110,7,liander
EWIJK,2012,130,4,liander
EWIJK,2012,150,5,liander
EWIJK,2012,170,3,liander
EWIJK,2012,190,7,liander
EWIJK,2013,10,1,liander
EWIJK,2013,30,7,liander
EWIJK,2013,50,13,liander
EWIJK,2013,70,11,liander
EWIJK,2013,90,11,liander
EWIJK,2013,110,7,liander
EWIJK,2013,130,5,liander
EWIJK,2013,150,5,liander
EWIJK,2013,170,3,liander
EWIJK,2013,190,6,liander
EWIJK,2014,10,1,liander
EWIJK,2014,30,7,liander
