city,years,lowtarif_cut,lowtarif_cut_count,companies
BEERZERVELD,2016,25,1,enexis
BEERZERVELD,2016,35,4,enexis
BEERZERVELD,2016,45,9,enexis
BEERZERVELD,2016,55,2,enexis
BEERZERVELD,2017,35,6,enexis
BEERZERVELD,2017,45,9,enexis
BEERZERVELD,2017,55,1,enexis
BEERZERVELD,2018,35,8,enexis
BEERZERVELD,2018,45,8,enexis
BEERZERVELD,2018,55,1,enexis
BEERZERVELD,2019,35,4,enexis
BEERZERVELD,2019,45,12,enexis
BEERZERVELD,2019,55,1,enexis
BEESD,2010,15,3,liander
BEESD,2010,25,4,liander
BEESD,2010,35,5,liander
BEESD,2010,45,12,liander
BEESD,2010,55,16,liander
BEESD,2010,65,12,liander
BEESD,2010,75,11,liander
BEESD,2010,85,8,liander
BEESD,2010,95,3,liander
BEESD,2011,15,3,liander
BEESD,2011,25,2,liander
BEESD,2011,35,3,liander
BEESD,2011,45,9,liander
BEESD,2011,55,16,liander
BEESD,2011,65,12,liander
BEESD,2011,75,13,liander
BEESD,2011,85,7,liander
BEESD,2011,95,9,liander
BEESD,2012,15,3,liander
BEESD,2012,25,2,liander
BEESD,2012,35,7,liander
BEESD,2012,45,10,liander
BEESD,2012,55,12,liander
BEESD,2012,65,11,liander
BEESD,2012,75,14,liander
BEESD,2012,85,7,liander
BEESD,2012,95,8,liander
BEESD,2013,15,3,liander
BEESD,2013,35,5,liander
BEESD,2013,45,11,liander
BEESD,2013,55,13,liander
BEESD,2013,65,11,liander
BEESD,2013,75,14,liander
BEESD,2013,85,7,liander
BEESD,2013,95,10,liander
BEESD,2014,15,2,liander
BEESD,2014,25,2,liander
BEESD,2014,35,5,liander
BEESD,2014,45,8,liander
BEESD,2014,55,13,liander
BEESD,2014,65,16,liander
BEESD,2014,75,12,liander
BEESD,2014,85,6,liander
BEESD,2014,95,10,liander
BEESD,2015,15,2,liander
BEESD,2015,25,1,liander
BEESD,2015,35,6,liander
BEESD,2015,45,6,liander
BEESD,2015,55,13,liander
BEESD,2015,65,14,liander
BEESD,2015,75,14,liander
BEESD,2015,85,8,liander
BEESD,2015,95,10,liander
BEESD,2016,15,1,liander
BEESD,2016,25,2,liander
BEESD,2016,35,4,liander
BEESD,2016,45,7,liander
BEESD,2016,55,10,liander
BEESD,2016,65,16,liander
BEESD,2016,75,13,liander
BEESD,2016,85,9,liander
BEESD,2016,95,12,liander
BEESD,2017,15,1,liander
BEESD,2017,25,2,liander
BEESD,2017,35,4,liander
BEESD,2017,45,5,liander
BEESD,2017,55,10,liander
BEESD,2017,65,17,liander
BEESD,2017,75,12,liander
BEESD,2017,85,11,liander
BEESD,2017,95,12,liander
BEESD,2018,15,1,liander
BEESD,2018,25,2,liander
BEESD,2018,35,3,liander
BEESD,2018,45,5,liander
BEESD,2018,55,10,liander
BEESD,2018,65,13,liander
BEESD,2018,75,16,liander
BEESD,2018,85,13,liander
BEESD,2018,95,11,liander
BEESD,2019,15,1,liander
BEESD,2019,25,3,liander
BEESD,2019,35,2,liander
BEESD,2019,45,4,liander
BEESD,2019,55,10,liander
BEESD,2019,65,14,liander
BEESD,2019,75,15,liander
BEESD,2019,85,14,liander
BEESD,2019,95,11,liander
BEESEL,2010,35,3,enexis
BEESEL,2010,45,14,enexis
BEESEL,2010,55,27,enexis
BEESEL,2011,35,2,enexis
BEESEL,2011,45,17,enexis
BEESEL,2011,55,25,enexis
BEESEL,2012,35,2,enexis
BEESEL,2012,45,18,enexis
BEESEL,2012,55,25,enexis
BEESEL,2012,75,1,enexis
BEESEL,2013,35,1,enexis
BEESEL,2013,45,16,enexis
BEESEL,2013,55,31,enexis
BEESEL,2014,35,1,enexis
BEESEL,2014,45,15,enexis
BEESEL,2014,55,32,enexis
BEESEL,2015,35,2,enexis
BEESEL,2015,45,13,enexis
BEESEL,2015,55,31,enexis
BEESEL,2016,35,1,enexis
BEESEL,2016,45,12,enexis
BEESEL,2016,55,33,enexis
BEESEL,2016,65,1,enexis
BEESEL,2017,45,9,enexis
BEESEL,2017,55,37,enexis
BEESEL,2017,65,1,enexis
BEESEL,2018,45,8,enexis
BEESEL,2018,55,40,enexis
BEESEL,2018,65,5,enexis
BEESEL,2019,45,5,enexis
BEESEL,2019,55,44,enexis
BEESEL,2019,65,4,enexis
BEETS NH,2010,25,2,liander
BEETS NH,2010,35,4,liander
BEETS NH,2010,45,3,liander
BEETS NH,2010,55,2,liander
BEETS NH,2010,65,1,liander
BEETS NH,2010,75,1,liander
BEETS NH,2011,25,1,liander
BEETS NH,2011,35,3,liander
BEETS NH,2011,45,2,liander
BEETS NH,2011,55,3,liander
BEETS NH,2011,65,1,liander
BEETS NH,2011,75,2,liander
BEETS NH,2011,85,1,liander
BEETS NH,2012,25,1,liander
BEETS NH,2012,35,3,liander
BEETS NH,2012,45,3,liander
BEETS NH,2012,55,2,liander
BEETS NH,2012,65,2,liander
BEETS NH,2012,75,1,liander
BEETS NH,2012,85,1,liander
BEETS NH,2013,25,1,liander
BEETS NH,2013,35,5,liander
BEETS NH,2013,45,1,liander
BEETS NH,2013,55,1,liander
BEETS NH,2013,65,3,liander
BEETS NH,2013,75,1,liander
BEETS NH,2013,85,1,liander
BEETS NH,2014,25,1,liander
BEETS NH,2014,35,4,liander
BEETS NH,2014,45,1,liander
BEETS NH,2014,55,2,liander
BEETS NH,2014,65,3,liander
BEETS NH,2014,75,1,liander
BEETS NH,2014,85,1,liander
BEETS NH,2015,35,4,liander
BEETS NH,2015,45,2,liander
BEETS NH,2015,55,2,liander
BEETS NH,2015,65,3,liander
BEETS NH,2015,75,1,liander
BEETS NH,2015,85,1,liander
BEETS NH,2016,35,4,liander
BEETS NH,2016,45,1,liander
BEETS NH,2016,55,3,liander
BEETS NH,2016,65,3,liander
BEETS NH,2016,75,1,liander
BEETS NH,2016,85,1,liander
BEETS NH,2017,35,3,liander
BEETS NH,2017,45,1,liander
BEETS NH,2017,55,3,liander
BEETS NH,2017,65,3,liander
BEETS NH,2017,75,2,liander
BEETS NH,2017,85,1,liander
BEETS NH,2018,35,2,liander
BEETS NH,2018,45,2,liander
BEETS NH,2018,55,3,liander
BEETS NH,2018,65,2,liander
BEETS NH,2018,75,3,liander
BEETS NH,2018,85,1,liander
BEETS NH,2019,35,2,liander
BEETS NH,2019,45,1,liander
BEETS NH,2019,55,3,liander
BEETS NH,2019,65,3,liander
BEETS NH,2019,75,3,liander
BEETS NH,2019,85,1,liander
BEETSTERZWAAG,2010,5,13,liander
BEETSTERZWAAG,2010,15,19,liander
BEETSTERZWAAG,2010,25,20,liander
BEETSTERZWAAG,2010,35,13,liander
BEETSTERZWAAG,2010,45,11,liander
BEETSTERZWAAG,2010,55,3,liander
BEETSTERZWAAG,2011,5,3,liander
BEETSTERZWAAG,2011,15,8,liander
BEETSTERZWAAG,2011,25,14,liander
BEETSTERZWAAG,2011,35,21,liander
BEETSTERZWAAG,2011,45,16,liander
BEETSTERZWAAG,2011,55,9,liander
BEETSTERZWAAG,2011,65,6,liander
BEETSTERZWAAG,2011,75,1,liander
BEETSTERZWAAG,2011,85,2,liander
BEETSTERZWAAG,2011,95,1,liander
BEETSTERZWAAG,2012,5,5,liander
BEETSTERZWAAG,2012,15,8,liander
BEETSTERZWAAG,2012,25,14,liander
BEETSTERZWAAG,2012,35,21,liander
BEETSTERZWAAG,2012,45,14,liander
BEETSTERZWAAG,2012,55,11,liander
BEETSTERZWAAG,2012,65,5,liander
BEETSTERZWAAG,2012,75,1,liander
BEETSTERZWAAG,2012,85,2,liander
BEETSTERZWAAG,2012,95,1,liander
BEETSTERZWAAG,2013,5,5,liander
BEETSTERZWAAG,2013,15,6,liander
BEETSTERZWAAG,2013,25,14,liander
BEETSTERZWAAG,2013,35,23,liander
BEETSTERZWAAG,2013,45,13,liander
BEETSTERZWAAG,2013,55,11,liander
BEETSTERZWAAG,2013,65,6,liander
BEETSTERZWAAG,2013,75,1,liander
BEETSTERZWAAG,2013,85,2,liander
BEETSTERZWAAG,2013,95,1,liander
BEETSTERZWAAG,2014,5,5,liander
BEETSTERZWAAG,2014,15,4,liander
BEETSTERZWAAG,2014,25,16,liander
BEETSTERZWAAG,2014,35,19,liander
BEETSTERZWAAG,2014,45,14,liander
BEETSTERZWAAG,2014,55,14,liander
BEETSTERZWAAG,2014,65,7,liander
BEETSTERZWAAG,2014,75,1,liander
BEETSTERZWAAG,2014,85,3,liander
BEETSTERZWAAG,2015,5,2,liander
BEETSTERZWAAG,2015,15,6,liander
BEETSTERZWAAG,2015,25,15,liander
BEETSTERZWAAG,2015,35,18,liander
BEETSTERZWAAG,2015,45,17,liander
BEETSTERZWAAG,2015,55,13,liander
BEETSTERZWAAG,2015,65,7,liander
BEETSTERZWAAG,2015,75,2,liander
BEETSTERZWAAG,2015,85,3,liander
BEETSTERZWAAG,2016,5,3,liander
BEETSTERZWAAG,2016,15,5,liander
BEETSTERZWAAG,2016,25,12,liander
BEETSTERZWAAG,2016,35,17,liander
BEETSTERZWAAG,2016,45,19,liander
BEETSTERZWAAG,2016,55,15,liander
BEETSTERZWAAG,2016,65,7,liander
BEETSTERZWAAG,2016,75,2,liander
BEETSTERZWAAG,2016,85,3,liander
BEETSTERZWAAG,2017,5,2,liander
BEETSTERZWAAG,2017,15,4,liander
BEETSTERZWAAG,2017,25,11,liander
BEETSTERZWAAG,2017,35,14,liander
BEETSTERZWAAG,2017,45,21,liander
BEETSTERZWAAG,2017,55,14,liander
BEETSTERZWAAG,2017,65,11,liander
BEETSTERZWAAG,2017,75,2,liander
BEETSTERZWAAG,2017,85,4,liander
BEETSTERZWAAG,2018,5,2,liander
BEETSTERZWAAG,2018,15,4,liander
BEETSTERZWAAG,2018,25,9,liander
BEETSTERZWAAG,2018,35,12,liander
BEETSTERZWAAG,2018,45,21,liander
BEETSTERZWAAG,2018,55,13,liander
BEETSTERZWAAG,2018,65,14,liander
BEETSTERZWAAG,2018,75,2,liander
BEETSTERZWAAG,2018,85,4,liander
BEETSTERZWAAG,2018,95,1,liander
BEETSTERZWAAG,2019,5,2,liander
BEETSTERZWAAG,2019,15,3,liander
BEETSTERZWAAG,2019,25,9,liander
BEETSTERZWAAG,2019,35,10,liander
BEETSTERZWAAG,2019,45,19,liander
BEETSTERZWAAG,2019,55,16,liander
BEETSTERZWAAG,2019,65,15,liander
BEETSTERZWAAG,2019,75,3,liander
BEETSTERZWAAG,2019,85,4,liander
BEETSTERZWAAG,2019,95,1,liander
BEILEN,2010,5,10,enexis
BEILEN,2010,15,30,enexis
BEILEN,2010,25,51,enexis
BEILEN,2010,35,69,enexis
BEILEN,2010,45,70,enexis
BEILEN,2010,55,9,enexis
BEILEN,2011,5,15,enexis
BEILEN,2011,15,26,enexis
BEILEN,2011,25,58,enexis
BEILEN,2011,35,65,enexis
BEILEN,2011,45,64,enexis
BEILEN,2011,55,11,enexis
BEILEN,2012,5,12,enexis
BEILEN,2012,15,32,enexis
BEILEN,2012,25,59,enexis
BEILEN,2012,35,66,enexis
BEILEN,2012,45,60,enexis
BEILEN,2012,55,11,enexis
BEILEN,2013,5,16,enexis
BEILEN,2013,15,25,enexis
BEILEN,2013,25,59,enexis
BEILEN,2013,35,67,enexis
BEILEN,2013,45,78,enexis
BEILEN,2013,55,9,enexis
BEILEN,2014,5,14,enexis
BEILEN,2014,15,25,enexis
BEILEN,2014,25,52,enexis
BEILEN,2014,35,78,enexis
BEILEN,2014,45,74,enexis
BEILEN,2014,55,10,enexis
BEILEN,2015,5,10,enexis
BEILEN,2015,15,20,enexis
BEILEN,2015,25,35,enexis
BEILEN,2015,35,61,enexis
BEILEN,2015,45,85,enexis
BEILEN,2015,55,44,enexis
BEILEN,2016,5,9,enexis
BEILEN,2016,15,8,enexis
BEILEN,2016,25,37,enexis
BEILEN,2016,35,60,enexis
BEILEN,2016,45,103,enexis
BEILEN,2016,55,36,enexis
BEILEN,2016,65,2,enexis
BEILEN,2017,5,8,enexis
BEILEN,2017,15,8,enexis
BEILEN,2017,25,34,enexis
BEILEN,2017,35,63,enexis
BEILEN,2017,45,123,enexis
BEILEN,2017,55,19,enexis
BEILEN,2017,65,1,enexis
BEILEN,2018,5,9,enexis
BEILEN,2018,15,7,enexis
BEILEN,2018,25,30,enexis
BEILEN,2018,35,70,enexis
BEILEN,2018,45,138,enexis
BEILEN,2018,55,12,enexis
BEILEN,2019,5,2,enexis
BEILEN,2019,15,2,enexis
BEILEN,2019,25,5,enexis
BEILEN,2019,35,27,enexis
BEILEN,2019,45,167,enexis
BEILEN,2019,55,64,enexis
BEINSDORP,2010,5,1,liander
BEINSDORP,2010,25,3,liander
BEINSDORP,2010,35,3,liander
BEINSDORP,2010,45,2,liander
BEINSDORP,2010,55,5,liander
BEINSDORP,2010,65,5,liander
BEINSDORP,2011,5,1,liander
BEINSDORP,2011,25,1,liander
BEINSDORP,2011,35,2,liander
BEINSDORP,2011,45,4,liander
BEINSDORP,2011,55,6,liander
BEINSDORP,2011,65,5,liander
BEINSDORP,2012,5,1,liander
BEINSDORP,2012,25,1,liander
BEINSDORP,2012,35,2,liander
BEINSDORP,2012,45,4,liander
BEINSDORP,2012,55,7,liander
BEINSDORP,2012,65,4,liander
BEINSDORP,2013,5,1,liander
BEINSDORP,2013,25,2,liander
BEINSDORP,2013,35,2,liander
BEINSDORP,2013,45,5,liander
BEINSDORP,2013,55,5,liander
BEINSDORP,2013,65,4,liander
BEINSDORP,2014,5,1,liander
BEINSDORP,2014,25,1,liander
BEINSDORP,2014,35,3,liander
BEINSDORP,2014,45,4,liander
BEINSDORP,2014,55,5,liander
BEINSDORP,2014,65,4,liander
BEINSDORP,2014,75,1,liander
BEINSDORP,2015,5,1,liander
BEINSDORP,2015,25,1,liander
BEINSDORP,2015,35,2,liander
BEINSDORP,2015,45,4,liander
BEINSDORP,2015,55,6,liander
BEINSDORP,2015,65,4,liander
BEINSDORP,2015,75,1,liander
BEINSDORP,2016,5,1,liander
BEINSDORP,2016,35,2,liander
BEINSDORP,2016,45,1,liander
BEINSDORP,2016,55,9,liander
BEINSDORP,2016,65,5,liander
BEINSDORP,2016,75,1,liander
BEINSDORP,2017,5,1,liander
BEINSDORP,2017,35,2,liander
BEINSDORP,2017,45,2,liander
BEINSDORP,2017,55,7,liander
BEINSDORP,2017,65,5,liander
BEINSDORP,2017,75,2,liander
BEINSDORP,2018,5,1,liander
BEINSDORP,2018,35,1,liander
BEINSDORP,2018,45,3,liander
BEINSDORP,2018,55,4,liander
BEINSDORP,2018,65,7,liander
BEINSDORP,2018,75,3,liander
BEINSDORP,2019,5,1,liander
BEINSDORP,2019,35,1,liander
BEINSDORP,2019,45,2,liander
BEINSDORP,2019,55,6,liander
BEINSDORP,2019,65,6,liander
BEINSDORP,2019,75,3,liander
BELFELD,2010,25,2,enexis
BELFELD,2010,35,10,enexis
BELFELD,2010,45,39,enexis
BELFELD,2010,55,41,enexis
BELFELD,2011,25,1,enexis
BELFELD,2011,35,10,enexis
BELFELD,2011,45,34,enexis
BELFELD,2011,55,48,enexis
BELFELD,2011,65,1,enexis
BELFELD,2012,25,1,enexis
BELFELD,2012,35,9,enexis
BELFELD,2012,45,37,enexis
BELFELD,2012,55,46,enexis
BELFELD,2012,65,1,enexis
BELFELD,2013,35,9,enexis
BELFELD,2013,45,30,enexis
BELFELD,2013,55,58,enexis
BELFELD,2014,35,10,enexis
BELFELD,2014,45,32,enexis
BELFELD,2014,55,54,enexis
BELFELD,2014,65,1,enexis
BELFELD,2015,25,1,enexis
BELFELD,2015,35,8,enexis
BELFELD,2015,45,27,enexis
BELFELD,2015,55,61,enexis
BELFELD,2015,65,1,enexis
BELFELD,2016,25,3,enexis
BELFELD,2016,35,6,enexis
BELFELD,2016,45,29,enexis
BELFELD,2016,55,60,enexis
BELFELD,2016,65,1,enexis
BELFELD,2017,35,10,enexis
BELFELD,2017,45,30,enexis
BELFELD,2017,55,58,enexis
BELFELD,2017,65,1,enexis
BELFELD,2018,35,4,enexis
BELFELD,2018,45,9,enexis
BELFELD,2018,55,92,enexis
BELFELD,2018,65,3,enexis
BELFELD,2019,35,4,enexis
BELFELD,2019,45,7,enexis
BELFELD,2019,55,94,enexis
BELFELD,2019,65,3,enexis
BELLINGWOLDE,2010,15,8,enexis
BELLINGWOLDE,2010,25,18,enexis
BELLINGWOLDE,2010,35,27,enexis
BELLINGWOLDE,2010,45,12,enexis
BELLINGWOLDE,2010,55,1,enexis
BELLINGWOLDE,2010,65,1,enexis
BELLINGWOLDE,2011,5,1,enexis
BELLINGWOLDE,2011,15,8,enexis
BELLINGWOLDE,2011,25,22,enexis
BELLINGWOLDE,2011,35,30,enexis
BELLINGWOLDE,2011,45,10,enexis
BELLINGWOLDE,2011,55,1,enexis
BELLINGWOLDE,2011,65,1,enexis
BELLINGWOLDE,2012,5,2,enexis
BELLINGWOLDE,2012,15,8,enexis
BELLINGWOLDE,2012,25,24,enexis
BELLINGWOLDE,2012,35,28,enexis
BELLINGWOLDE,2012,45,11,enexis
BELLINGWOLDE,2012,55,1,enexis
BELLINGWOLDE,2012,65,1,enexis
BELLINGWOLDE,2013,5,2,enexis
BELLINGWOLDE,2013,15,7,enexis
BELLINGWOLDE,2013,25,24,enexis
BELLINGWOLDE,2013,35,25,enexis
BELLINGWOLDE,2013,45,17,enexis
BELLINGWOLDE,2013,65,1,enexis
BELLINGWOLDE,2014,5,1,enexis
BELLINGWOLDE,2014,15,7,enexis
BELLINGWOLDE,2014,25,22,enexis
BELLINGWOLDE,2014,35,25,enexis
BELLINGWOLDE,2014,45,17,enexis
BELLINGWOLDE,2014,55,1,enexis
BELLINGWOLDE,2014,65,1,enexis
BELLINGWOLDE,2015,5,2,enexis
BELLINGWOLDE,2015,15,6,enexis
BELLINGWOLDE,2015,25,23,enexis
BELLINGWOLDE,2015,35,23,enexis
BELLINGWOLDE,2015,45,21,enexis
BELLINGWOLDE,2015,55,1,enexis
BELLINGWOLDE,2015,65,1,enexis
BELLINGWOLDE,2016,5,2,enexis
BELLINGWOLDE,2016,15,7,enexis
BELLINGWOLDE,2016,25,20,enexis
BELLINGWOLDE,2016,35,28,enexis
BELLINGWOLDE,2016,45,17,enexis
BELLINGWOLDE,2016,55,1,enexis
BELLINGWOLDE,2016,65,1,enexis
BELLINGWOLDE,2017,15,5,enexis
BELLINGWOLDE,2017,25,17,enexis
BELLINGWOLDE,2017,35,37,enexis
BELLINGWOLDE,2017,45,15,enexis
BELLINGWOLDE,2017,55,2,enexis
BELLINGWOLDE,2017,65,1,enexis
BELLINGWOLDE,2018,15,8,enexis
BELLINGWOLDE,2018,25,19,enexis
BELLINGWOLDE,2018,35,36,enexis
BELLINGWOLDE,2018,45,21,enexis
BELLINGWOLDE,2018,55,1,enexis
BELLINGWOLDE,2018,65,1,enexis
BELLINGWOLDE,2019,15,9,enexis
BELLINGWOLDE,2019,25,15,enexis
BELLINGWOLDE,2019,35,39,enexis
BELLINGWOLDE,2019,45,20,enexis
BELLINGWOLDE,2019,55,4,enexis
BELT-SCHUTSLOOT,2010,35,3,enexis
BELT-SCHUTSLOOT,2010,45,6,enexis
BELT-SCHUTSLOOT,2011,35,3,enexis
BELT-SCHUTSLOOT,2011,45,6,enexis
BELT-SCHUTSLOOT,2012,25,1,enexis
BELT-SCHUTSLOOT,2012,35,6,enexis
BELT-SCHUTSLOOT,2012,45,3,enexis
BELT-SCHUTSLOOT,2013,35,5,enexis
BELT-SCHUTSLOOT,2013,45,5,enexis
BELT-SCHUTSLOOT,2014,35,6,enexis
BELT-SCHUTSLOOT,2014,45,5,enexis
BELT-SCHUTSLOOT,2015,15,1,enexis
BELT-SCHUTSLOOT,2015,35,4,enexis
BELT-SCHUTSLOOT,2015,45,5,enexis
BELT-SCHUTSLOOT,2016,35,4,enexis
BELT-SCHUTSLOOT,2016,45,7,enexis
BELT-SCHUTSLOOT,2017,35,3,enexis
BELT-SCHUTSLOOT,2017,45,7,enexis
BELT-SCHUTSLOOT,2018,35,2,enexis
BELT-SCHUTSLOOT,2018,45,8,enexis
BELT-SCHUTSLOOT,2019,35,2,enexis
BELT-SCHUTSLOOT,2019,45,9,enexis
BELTRUM,2010,5,3,liander
BELTRUM,2010,15,3,liander
BELTRUM,2010,25,9,liander
BELTRUM,2010,35,6,liander
BELTRUM,2010,45,7,liander
BELTRUM,2010,55,11,liander
BELTRUM,2010,65,10,liander
BELTRUM,2010,75,7,liander
BELTRUM,2010,85,5,liander
BELTRUM,2010,95,1,liander
BELTRUM,2011,5,1,liander
BELTRUM,2011,15,2,liander
BELTRUM,2011,25,6,liander
BELTRUM,2011,35,9,liander
BELTRUM,2011,45,8,liander
BELTRUM,2011,55,8,liander
BELTRUM,2011,65,11,liander
BELTRUM,2011,75,12,liander
BELTRUM,2011,85,4,liander
BELTRUM,2011,95,2,liander
BELTRUM,2012,5,1,liander
BELTRUM,2012,15,2,liander
BELTRUM,2012,25,7,liander
BELTRUM,2012,35,9,liander
BELTRUM,2012,45,6,liander
BELTRUM,2012,55,9,liander
BELTRUM,2012,65,12,liander
BELTRUM,2012,75,13,liander
BELTRUM,2012,85,3,liander
BELTRUM,2012,95,1,liander
BELTRUM,2013,5,1,liander
BELTRUM,2013,25,8,liander
BELTRUM,2013,35,9,liander
BELTRUM,2013,45,7,liander
BELTRUM,2013,55,9,liander
BELTRUM,2013,65,10,liander
BELTRUM,2013,75,14,liander
BELTRUM,2013,85,3,liander
BELTRUM,2013,95,2,liander
BELTRUM,2014,15,1,liander
BELTRUM,2014,25,3,liander
BELTRUM,2014,35,10,liander
BELTRUM,2014,45,6,liander
BELTRUM,2014,55,10,liander
BELTRUM,2014,65,10,liander
BELTRUM,2014,75,6,liander
BELTRUM,2014,85,12,liander
BELTRUM,2014,95,3,liander
BELTRUM,2015,15,1,liander
BELTRUM,2015,25,5,liander
BELTRUM,2015,35,7,liander
BELTRUM,2015,45,7,liander
BELTRUM,2015,55,10,liander
BELTRUM,2015,65,9,liander
BELTRUM,2015,75,8,liander
BELTRUM,2015,85,10,liander
BELTRUM,2015,95,4,liander
BELTRUM,2016,15,1,liander
BELTRUM,2016,25,3,liander
BELTRUM,2016,35,5,liander
BELTRUM,2016,45,10,liander
BELTRUM,2016,55,8,liander
BELTRUM,2016,65,11,liander
BELTRUM,2016,75,8,liander
BELTRUM,2016,85,11,liander
BELTRUM,2016,95,4,liander
BELTRUM,2017,15,1,liander
BELTRUM,2017,25,2,liander
BELTRUM,2017,35,4,liander
BELTRUM,2017,45,12,liander
BELTRUM,2017,55,6,liander
BELTRUM,2017,65,14,liander
BELTRUM,2017,75,5,liander
BELTRUM,2017,85,13,liander
BELTRUM,2017,95,5,liander
BELTRUM,2018,15,1,liander
BELTRUM,2018,25,2,liander
BELTRUM,2018,35,3,liander
BELTRUM,2018,45,12,liander
BELTRUM,2018,55,7,liander
BELTRUM,2018,65,14,liander
BELTRUM,2018,75,5,liander
BELTRUM,2018,85,13,liander
BELTRUM,2018,95,5,liander
BELTRUM,2019,25,1,liander
BELTRUM,2019,35,2,liander
BELTRUM,2019,45,3,liander
BELTRUM,2019,55,6,liander
BELTRUM,2019,65,8,liander
BELTRUM,2019,75,12,liander
BELTRUM,2019,85,19,liander
BELTRUM,2019,95,11,liander
BEMELEN,2010,55,6,enexis
BEMELEN,2011,55,5,enexis
BEMELEN,2011,65,1,enexis
BEMELEN,2012,55,6,enexis
BEMELEN,2013,45,2,enexis
BEMELEN,2013,55,7,enexis
BEMELEN,2014,55,8,enexis
BEMELEN,2015,45,1,enexis
BEMELEN,2015,55,9,enexis
BEMELEN,2016,55,10,enexis
BEMELEN,2017,45,1,enexis
BEMELEN,2017,55,9,enexis
BEMELEN,2018,45,1,enexis
BEMELEN,2018,55,10,enexis
BEMELEN,2019,55,11,enexis
BEMMEL,2010,5,29,liander
BEMMEL,2010,15,33,liander
BEMMEL,2010,25,54,liander
BEMMEL,2010,35,38,liander
BEMMEL,2010,45,29,liander
BEMMEL,2010,55,33,liander
BEMMEL,2010,65,14,liander
BEMMEL,2010,75,9,liander
BEMMEL,2010,85,7,liander
BEMMEL,2010,95,3,liander
BEMMEL,2011,5,16,liander
BEMMEL,2011,15,27,liander
BEMMEL,2011,25,38,liander
BEMMEL,2011,35,31,liander
BEMMEL,2011,45,43,liander
BEMMEL,2011,55,40,liander
BEMMEL,2011,65,24,liander
BEMMEL,2011,75,11,liander
BEMMEL,2011,85,6,liander
BEMMEL,2011,95,15,liander
BEMMEL,2012,5,21,liander
BEMMEL,2012,15,23,liander
BEMMEL,2012,25,38,liander
BEMMEL,2012,35,32,liander
BEMMEL,2012,45,43,liander
BEMMEL,2012,55,37,liander
BEMMEL,2012,65,26,liander
BEMMEL,2012,75,12,liander
BEMMEL,2012,85,7,liander
BEMMEL,2012,95,13,liander
BEMMEL,2013,5,19,liander
BEMMEL,2013,15,25,liander
BEMMEL,2013,25,40,liander
BEMMEL,2013,35,33,liander
BEMMEL,2013,45,37,liander
BEMMEL,2013,55,36,liander
BEMMEL,2013,65,29,liander
BEMMEL,2013,75,14,liander
BEMMEL,2013,85,5,liander
BEMMEL,2013,95,15,liander
BEMMEL,2014,5,17,liander
BEMMEL,2014,15,22,liander
BEMMEL,2014,25,38,liander
BEMMEL,2014,35,30,liander
BEMMEL,2014,45,38,liander
BEMMEL,2014,55,41,liander
BEMMEL,2014,65,25,liander
BEMMEL,2014,75,16,liander
BEMMEL,2014,85,4,liander
BEMMEL,2014,95,18,liander
BEMMEL,2015,5,16,liander
BEMMEL,2015,15,20,liander
BEMMEL,2015,25,38,liander
BEMMEL,2015,35,35,liander
BEMMEL,2015,45,36,liander
BEMMEL,2015,55,39,liander
BEMMEL,2015,65,27,liander
BEMMEL,2015,75,14,liander
BEMMEL,2015,85,5,liander
BEMMEL,2015,95,18,liander
BEMMEL,2016,5,10,liander
BEMMEL,2016,15,18,liander
BEMMEL,2016,25,22,liander
BEMMEL,2016,35,35,liander
BEMMEL,2016,45,38,liander
BEMMEL,2016,55,48,liander
BEMMEL,2016,65,34,liander
BEMMEL,2016,75,17,liander
BEMMEL,2016,85,8,liander
BEMMEL,2016,95,18,liander
BEMMEL,2017,5,10,liander
BEMMEL,2017,15,13,liander
BEMMEL,2017,25,24,liander
BEMMEL,2017,35,31,liander
BEMMEL,2017,45,26,liander
BEMMEL,2017,55,57,liander
BEMMEL,2017,65,39,liander
BEMMEL,2017,75,18,liander
BEMMEL,2017,85,11,liander
BEMMEL,2017,95,19,liander
BEMMEL,2018,5,8,liander
BEMMEL,2018,15,14,liander
BEMMEL,2018,25,20,liander
BEMMEL,2018,35,26,liander
BEMMEL,2018,45,28,liander
BEMMEL,2018,55,52,liander
BEMMEL,2018,65,43,liander
BEMMEL,2018,75,27,liander
BEMMEL,2018,85,13,liander
BEMMEL,2018,95,17,liander
BEMMEL,2019,5,7,liander
BEMMEL,2019,15,11,liander
BEMMEL,2019,25,17,liander
BEMMEL,2019,35,24,liander
BEMMEL,2019,45,27,liander
BEMMEL,2019,55,51,liander
BEMMEL,2019,65,48,liander
BEMMEL,2019,75,25,liander
BEMMEL,2019,85,17,liander
BEMMEL,2019,95,21,liander
BENEDEN LEEUWEN,2015,85,1,liander
BENEDEN LEEUWEN,2016,85,1,liander
BENEDEN-LEEUWEN,2010,5,13,liander
BENEDEN-LEEUWEN,2010,15,26,liander
BENEDEN-LEEUWEN,2010,25,33,liander
BENEDEN-LEEUWEN,2010,35,24,liander
BENEDEN-LEEUWEN,2010,45,22,liander
BENEDEN-LEEUWEN,2010,55,8,liander
BENEDEN-LEEUWEN,2010,65,5,liander
BENEDEN-LEEUWEN,2010,75,2,liander
BENEDEN-LEEUWEN,2010,85,2,liander
BENEDEN-LEEUWEN,2011,5,10,liander
