city,years,companies,smartmeter_perc,annual_consume_lowtarif_perc,annual_consume
HUNSEL,2019,enexis,86.29,55.5864,150.476
HURDEGARYP,2010,liander,0,21.7192,426.022
HURDEGARYP,2011,liander,0,31.2565,411.03
HURDEGARYP,2012,liander,0.14027,30.9012,421.937
HURDEGARYP,2013,liander,2.38937,31.8554,406.342
HURDEGARYP,2014,liander,4.10857,32.8263,400.585
HURDEGARYP,2015,liander,6.96646,33.3365,387.664
HURDEGARYP,2016,liander,13.5958,39.1799,414.256
HURDEGARYP,2017,liander,16.6203,41.2343,409.012
HURDEGARYP,2018,liander,19.3732,42.3641,408.471
HURDEGARYP,2019,liander,29.9897,50.4029,416.842
HURWENEN,2010,liander,0,55.2131,97.171
HURWENEN,2011,liander,0,62.5487,97.169
HURWENEN,2012,liander,0,62.0094,96.018
HURWENEN,2013,liander,2.90313,63.51,86.519
HURWENEN,2014,liander,6.89437,60.6925,88.341
HURWENEN,2015,liander,13.7112,62.9094,90.333
HURWENEN,2016,liander,22.8918,63.4435,100.029
HURWENEN,2017,liander,32.21,67.7983,97.978
HURWENEN,2018,liander,74.5144,84.9389,95.676
HURWENEN,2019,liander,77.3406,87.3144,86.216
Halfweg,2010,liander,0,52.78,9.722
Halfweg,2011,liander,0,52.63,10.019
Halfweg,2012,liander,0,37.5,8.768
Halfweg,2013,liander,7.32,46.34,8.616
Halfweg,2014,liander,10.53,44.74,8.71
Halfweg,2015,liander,23.68,55.26,8.675
Halfweg,2016,liander,28.95,63.16,8.473
Halfweg,2017,liander,31.58,65.79,6.019
Halfweg,2018,liander,31.58,65.79,6.281
Halfweg,2019,liander,34.21,68.42,6.192
Hengelo,2015,enexis,2,46,3.641
Hengelo,2016,enexis,3,52,3.251
IDAERD,2010,liander,0,47.3133,12.907
IDAERD,2011,liander,0,62.3833,13.619
IDAERD,2012,liander,0,62.86,13.186
IDAERD,2013,liander,5.84,64.92,13.4
IDAERD,2014,liander,8.22333,65.68,14.927
IDAERD,2015,liander,11.48,71.8833,15.11
IDAERD,2016,liander,13.0667,71.8033,12.165
IDAERD,2017,liander,16.0967,71.4367,11.799
IDAERD,2018,liander,19.2033,72.95,11.158
IDAERD,2019,liander,60.9033,84.2,10.862
IDSEGAHUIZUM,2010,liander,0,56.065,16.193
IDSEGAHUIZUM,2011,liander,0,72.35,18.536
IDSEGAHUIZUM,2012,liander,0,70.835,17.476
IDSEGAHUIZUM,2013,liander,1.515,70.835,17.443
IDSEGAHUIZUM,2014,liander,0,79.535,20.682
IDSEGAHUIZUM,2015,liander,6.205,79.535,19.704
IDSEGAHUIZUM,2016,liander,14.695,74.96,18.806
IDSEGAHUIZUM,2017,liander,18.145,72.58,18.691
IDSEGAHUIZUM,2018,liander,21.595,76.025,19.078
IDSEGAHUIZUM,2019,liander,23.32,78.405,17.789
IDSKENHUIZEN,2010,liander,0,29.3843,74.214
IDSKENHUIZEN,2011,liander,0,38.6307,75.19
IDSKENHUIZEN,2012,liander,0.595,38.7036,74.79
IDSKENHUIZEN,2013,liander,4.64333,39.9773,74.886
IDSKENHUIZEN,2014,liander,8.14214,42.9907,72.539
IDSKENHUIZEN,2015,liander,11.63,43.9257,68.006
IDSKENHUIZEN,2016,liander,13.1064,47.4786,67.601
IDSKENHUIZEN,2017,liander,14.7886,47.7764,68.38
IDSKENHUIZEN,2018,liander,69.3464,79.2964,68.945
IDSKENHUIZEN,2019,liander,74.6886,81.9386,69.04
IJHORST,2010,enexis,0,43.4483,168.167
IJHORST,2011,enexis,0,43.3448,164.828
IJHORST,2012,enexis,0.413793,41.1034,168.065
IJHORST,2013,enexis,2.86667,42.7667,176.122
IJHORST,2014,enexis,4.03333,41.6667,174.211
IJHORST,2015,enexis,8.66667,41.3333,161.867
IJHORST,2016,enexis,14.9677,42.2903,161.152
IJHORST,2017,enexis,85.9355,48.5484,157.954
IJHORST,2018,enexis,87.9417,47.5407,152.415
IJHORST,2019,enexis,89.1543,47.8127,153.877
IJLST,2010,liander,0,24.8896,300.329
IJLST,2011,liander,0,37.8511,306.563
IJLST,2012,liander,0,37.7879,304.85
IJLST,2013,liander,2.34694,38.5154,308.824
IJLST,2014,liander,4.22671,38.7176,287.957
IJLST,2015,liander,8.09571,40.5156,276.006
IJLST,2016,liander,10.0683,41.5006,267.579
IJLST,2017,liander,27.9444,55.7437,253.044
IJLST,2018,liander,32.668,58.6039,244.262
IJLST,2019,liander,36.009,59.8051,240.24
IJMUIDEN,2010,liander,0.0161058,18.6438,2831.51
IJMUIDEN,2011,liander,0.0377371,21.8864,2818.5
IJMUIDEN,2012,liander,0.122038,21.081,2849.31
IJMUIDEN,2013,liander,1.68301,22.0146,2795.64
IJMUIDEN,2014,liander,4.40773,23.101,2795.31
IJMUIDEN,2015,liander,11.5823,27.6879,2674.74
IJMUIDEN,2016,liander,17.3167,34.0145,2631.98
IJMUIDEN,2017,liander,72.6581,77.9658,2577.35
IJMUIDEN,2018,liander,76.6593,81.3508,2542.92
IJMUIDEN,2019,liander,77.2413,81.9083,2524.62
IJSSELHAM,2010,enexis,0,47.5,23.204
IJSSELHAM,2011,enexis,0,49,25.143
IJSSELHAM,2012,enexis,0,48,25.728
IJSSELHAM,2013,enexis,0,46.5,26.637
IJSSELHAM,2014,enexis,0,46,28.032
IJSSELHAM,2015,enexis,0,46,28.636
IJSSELHAM,2016,enexis,0,45.5,29.148
IJSSELHAM,2017,enexis,7.5,47.5,29.969
IJSSELHAM,2018,enexis,22.55,47.4933,37.934
IJSSELHAM,2019,enexis,36.44,48.5533,37.103
IJSSELMUIDEN,2010,enexis,0,31.9949,942.03
IJSSELMUIDEN,2011,enexis,0.0153061,32.0918,947.091
IJSSELMUIDEN,2012,enexis,0.696517,31.3134,987.808
IJSSELMUIDEN,2013,enexis,3.37129,32.3515,1008.27
IJSSELMUIDEN,2014,enexis,7.74752,32.5792,1012.62
IJSSELMUIDEN,2015,enexis,13.3835,33.7282,965.626
IJSSELMUIDEN,2016,enexis,16.2745,33.6814,914.1
IJSSELMUIDEN,2017,enexis,23.8269,35.3221,916.51
IJSSELMUIDEN,2018,enexis,30.4348,36.5049,990.264
IJSSELMUIDEN,2019,enexis,83.3492,46.505,971.705
IJSSELSTEIN,2015,stedin,62.5,100,3.836
IJSSELSTEIN,2016,stedin,77.78,100,3.836
IJSSELSTEIN UT,2010,stedin,1.81635,81.7635,2966.93
IJSSELSTEIN UT,2011,stedin,1.86378,81.7591,2963.51
IJSSELSTEIN UT,2012,stedin,2.54205,81.9679,3003.29
IJSSELSTEIN UT,2013,stedin,3.66949,82.0805,2969.34
IJSSELSTEIN UT,2014,stedin,7.35964,84.3144,2930.25
IJSSELSTEIN UT,2015,stedin,10.1119,84.4337,2824.82
IJSSELSTEIN UT,2016,stedin,13.0651,84.6077,2777.22
IJSSELSTEIN UT,2017,stedin,15.6527,85.0637,2754.02
IJSSELSTEIN UT,2018,stedin,18.8861,85.3086,2743.03
IJSSELSTEIN UT,2019,stedin,72.6203,93.8548,2586.65
IJZENDOORN,2010,liander,0,58.1038,85.319
IJZENDOORN,2011,liander,0,64.7581,82.291
IJZENDOORN,2012,liander,0.189375,64.5969,85.102
IJZENDOORN,2013,liander,1.655,64.8019,84.352
IJZENDOORN,2014,liander,4.41312,64.9931,75.715
IJZENDOORN,2015,liander,8.99706,66.0394,84.934
IJZENDOORN,2016,liander,10.7329,67.2282,82.674
IJZENDOORN,2017,liander,15.0259,67.5335,84.003
IJZENDOORN,2018,liander,23.4539,71.64,88.499
IJZENDOORN,2019,liander,29.3005,76.6338,102.223
ILPENDAM,2010,liander,0,33.6898,201.433
ILPENDAM,2011,liander,0,38.0702,199.594
ILPENDAM,2012,liander,0.0830233,37.1235,202.416
ILPENDAM,2013,liander,1.71605,38.2395,194.348
ILPENDAM,2014,liander,3.09047,38.7647,187.499
ILPENDAM,2015,liander,5.17837,38.9709,177.655
ILPENDAM,2016,liander,11.1733,43.6984,173.507
ILPENDAM,2017,liander,14.1842,43.9021,172.831
ILPENDAM,2018,liander,18.8321,47.206,170.727
ILPENDAM,2019,liander,24.0151,50.0447,164.211
INDIJK,2010,liander,0,20.68,24.648
INDIJK,2011,liander,0,34.4786,28.308
INDIJK,2012,liander,0,33.5271,24.997
INDIJK,2013,liander,0.982857,34.4786,23.319
INDIJK,2014,liander,2.62714,34.1229,24.177
INDIJK,2015,liander,3.84286,34.9629,23.358
INDIJK,2016,liander,4.63714,36.9729,23.855
INDIJK,2017,liander,11.6,42.1314,23.669
INDIJK,2018,liander,14.02,43.46,23.384
INDIJK,2019,liander,43.2386,63.71,23.296
INGBER,2010,enexis,0,51.8,30.32
INGBER,2011,enexis,0,50.4,30.312
INGBER,2012,enexis,5.6,51.4,30.969
INGBER,2013,enexis,10.6,50.6,35.163
INGBER,2014,enexis,13.2,51,34.104
INGBER,2015,enexis,17.4,52.2,33.386
INGBER,2016,enexis,25.6,56.6,30.803
INGBER,2017,enexis,28.2,56,30.601
INGBER,2018,enexis,65.254,56.354,25.733
INGBER,2019,enexis,68.89,56.606,25.297
INGELUM,2010,liander,0,27.81,38.256
INGELUM,2011,liander,0,36.522,40.387
INGELUM,2012,liander,0,37.423,39.787
INGELUM,2013,liander,1.677,39.422,41.104
INGELUM,2014,liander,2.34222,37.4567,29.312
INGELUM,2015,liander,3.51444,40.14,28.55
INGELUM,2016,liander,5.21111,40.7244,28.167
INGELUM,2017,liander,10.4222,43.0667,26.963
INGELUM,2018,liander,12.18,42.5111,26.624
INGELUM,2019,liander,79.7911,89.4733,26.314
INGEN,2010,liander,0,52.4013,305.696
INGEN,2011,liander,0,58.8465,304.892
INGEN,2012,liander,0,59.1992,313.345
INGEN,2013,liander,2.56475,59.7655,288.347
INGEN,2014,liander,5.0445,59.454,298.768
INGEN,2015,liander,13.8433,58.65,287.288
INGEN,2016,liander,17.2643,62.9637,274.983
INGEN,2017,liander,21.28,66.096,266.137
INGEN,2018,liander,24.3932,67.0275,260.071
INGEN,2019,liander,27.9715,68.4497,249.558
IRNSUM,2010,liander,0,23.53,7.891
IRNSUM,2011,liander,0,38.24,7.421
IRNSUM,2012,liander,0,38.24,6.536
IRNSUM,2013,liander,0,38.24,7.108
IRNSUM,2017,liander,25.81,38.71,6.545
IRNSUM,2018,liander,27.78,41.67,6.514
IRNSUM,2019,liander,63.83,70.21,5.775
IT HEIDENSKIP,2010,liander,0,47.795,61.681
IT HEIDENSKIP,2011,liander,0,51.7267,62.825
IT HEIDENSKIP,2012,liander,0,50.0133,63.531
IT HEIDENSKIP,2013,liander,4.28429,55.7243,82.526
IT HEIDENSKIP,2014,liander,10.8614,58.6843,82.78
IT HEIDENSKIP,2015,liander,15.2029,61.5357,82.36
IT HEIDENSKIP,2016,liander,16.2186,63.1743,83.355
IT HEIDENSKIP,2017,liander,19.4686,63.2871,74.959
IT HEIDENSKIP,2018,liander,27.4329,68.0329,74.389
IT HEIDENSKIP,2019,liander,31.5788,70.1425,89.263
ITENS,2010,liander,0,38.538,24.969
ITENS,2011,liander,0,46,26.031
ITENS,2012,liander,0,44.296,26.332
ITENS,2013,liander,2.222,46.06,24.946
ITENS,2014,liander,2.888,47.666,26.761
ITENS,2015,liander,7.668,47.666,24.604
ITENS,2016,liander,9.93333,51.7967,29.523
ITENS,2017,liander,16.1817,53.515,28.847
ITENS,2018,liander,68.5917,80.0367,29.521
ITENS,2019,liander,76.655,86.1467,27.606
ITTERVOORT,2010,enexis,0,48.9487,230.617
ITTERVOORT,2011,enexis,0.414634,49.5854,246.257
ITTERVOORT,2012,enexis,3.40476,48.2143,241.442
ITTERVOORT,2013,enexis,7.51111,48.7778,291.49
ITTERVOORT,2014,enexis,11.4318,49.6818,256.075
ITTERVOORT,2015,enexis,15.0682,50.0909,241.064
ITTERVOORT,2016,enexis,16.6,50.4444,252.266
ITTERVOORT,2017,enexis,24.9333,51.1333,241.904
ITTERVOORT,2018,enexis,29.5243,50.3904,308.064
ITTERVOORT,2019,enexis,80.6684,53.6259,307.484
JAARSVELD,2010,stedin,2,93.376,22.538
JAARSVELD,2011,stedin,2,93.376,22.538
JAARSVELD,2012,stedin,2,93.4,23.437
JAARSVELD,2013,stedin,3.38,93.4,23.338
JAARSVELD,2014,stedin,5.408,92.86,20.871
JAARSVELD,2015,stedin,7,93.92,20.255
JAARSVELD,2016,stedin,9.818,93.152,19.704
JAARSVELD,2017,stedin,11.93,93.92,18.709
JAARSVELD,2018,stedin,16.752,93.86,18.992
JAARSVELD,2019,stedin,17.91,93.754,18.649
JABEEK,2010,enexis,0,51.6923,58.985
JABEEK,2011,enexis,0.230769,51.5385,58.184
JABEEK,2012,enexis,4.15385,50.0769,55.726
JABEEK,2013,enexis,7.13333,50.9333,63.57
JABEEK,2014,enexis,11.5333,51.0667,64.995
JABEEK,2015,enexis,13.2667,52,59.706
JABEEK,2016,enexis,16.5333,52.8667,60.538
JABEEK,2017,enexis,82.6667,54.7333,61.17
JABEEK,2018,enexis,83.2865,53.4924,70.1773
JABEEK,2019,enexis,84.7153,54.5076,68.2915
JANNUM,2010,liander,0,44.19,7.055
JANNUM,2011,liander,0,51.16,7.526
JANNUM,2012,liander,0,46.51,7.926
JANNUM,2013,liander,2.22,51.11,8.876
JANNUM,2014,liander,5.41,64.86,10.366
JANNUM,2015,liander,10.81,64.86,10.209
JANNUM,2016,liander,16.22,64.86,10.606
JANNUM,2017,liander,16.22,64.86,8.917
JANNUM,2018,liander,18.92,62.16,7.448
JANNUM,2019,liander,21.62,64.86,7.956
JELLUM,2010,liander,0,53.66,17.766
JELLUM,2011,liander,0,61.91,17.965
JELLUM,2012,liander,0,64.2167,29.094
JELLUM,2013,liander,3.75667,63.26,29.259
JELLUM,2014,liander,6.565,68.13,22.203
JELLUM,2015,liander,9.9,69.745,20.567
JELLUM,2016,liander,14.375,72.5,24.693
JELLUM,2017,liander,14.375,72.5,24.135
JELLUM,2018,liander,52.125,82.575,24.354
JELLUM,2019,liander,63.335,85.76,24.35
JELSUM,2010,liander,0,30.0143,38.793
JELSUM,2011,liander,0,37.5186,36.337
JELSUM,2012,liander,0,38.2329,39.918
JELSUM,2013,liander,3.06,39.2057,37.937
JELSUM,2014,liander,5.80714,40.0429,37.683
JELSUM,2015,liander,7.69286,41.2171,39.888
JELSUM,2016,liander,9.29143,43.4443,36.588
JELSUM,2017,liander,13.1014,44.2929,39.007
JELSUM,2018,liander,17.9986,46.8971,32.747
JELSUM,2019,liander,64.7214,76.2114,31.093
JIRNSUM,2010,liander,0,26.3014,103.14
JIRNSUM,2011,liander,0,38.365,108.462
JIRNSUM,2012,liander,0,38.2282,108.435
JIRNSUM,2013,liander,2.47857,39.1993,107.859
JIRNSUM,2014,liander,6.40323,41.7429,131.853
JIRNSUM,2015,liander,8.39484,43.0748,125.667
JIRNSUM,2016,liander,10.9903,44.2432,119.96
JIRNSUM,2017,liander,16.7941,48.7809,118.224
JIRNSUM,2018,liander,38.3656,61.5088,116.39
JIRNSUM,2019,liander,71.3241,78.9862,117.228
JISLUM,2011,liander,0,47.83,10.803
JISLUM,2012,liander,0,47.83,10.819
JISLUM,2013,liander,0,47.83,10.711
JISLUM,2014,liander,0,50,12.486
JISLUM,2015,liander,0,50,12.261
JISLUM,2016,liander,5,55,11.861
JISLUM,2017,liander,5,55,12.036
JISLUM,2018,liander,10,60,11.97
JISLUM,2019,liander,18.18,63.64,13.159
JISP,2010,liander,0,25.9135,71.828
JISP,2011,liander,0,29.8582,71.574
JISP,2012,liander,0,29.3353,71.617
JISP,2013,liander,1.78474,25.4158,72.143
JISP,2014,liander,4.13579,28.4784,70.843
JISP,2015,liander,4.84158,27.8547,65.841
JISP,2016,liander,8.17,31.3895,65.074
JISP,2017,liander,12.1455,33.395,68.393
JISP,2018,liander,14.9815,34.6765,69.027
JISP,2019,liander,21.039,39.1845,65.834
JISTRUM,2010,liander,0,25.2114,92.392
JISTRUM,2011,liander,0,34.4229,96.016
JISTRUM,2012,liander,0,35.0424,96.579
JISTRUM,2013,liander,1.42952,35.8157,96.108
JISTRUM,2014,liander,4.37571,36.961,97.396
JISTRUM,2015,liander,6.17333,38.31,92.054
JISTRUM,2016,liander,8.61,39.4576,90.078
JISTRUM,2017,liander,11.4286,39.8848,87.656
JISTRUM,2018,liander,12.7671,40.709,87.105
JISTRUM,2019,liander,19.6824,46.0224,85.318
JONKERSLAN,2010,liander,0,42.1743,39.273
JONKERSLAN,2011,liander,0,54.5029,38.271
JONKERSLAN,2012,liander,0,54.9271,38.05
JONKERSLAN,2013,liander,2.81429,55.2443,38.105
JONKERSLAN,2014,liander,6.91286,61.7471,40.165
JONKERSLAN,2015,liander,7.76571,60.3186,38.98
JONKERSLAN,2016,liander,10.0371,63.8443,37.48
JONKERSLAN,2017,liander,14.2829,65.6729,39.448
JONKERSLAN,2018,liander,18.0643,67.6214,39.411
JONKERSLAN,2019,liander,25.5657,69.2429,40.401
JONKERSVAART,2010,enexis,0,34.2,28.529
JONKERSVAART,2011,enexis,0,37.2,34.012
JONKERSVAART,2012,enexis,0,36,35.256
JONKERSVAART,2013,enexis,4.6,38.2,36.455
JONKERSVAART,2014,enexis,11.8,39.8,35.757
JONKERSVAART,2015,enexis,16,41.4,33.869
JONKERSVAART,2016,enexis,17.8,40.6,34.353
JONKERSVAART,2017,enexis,22.6,41,35.377
JONKERSVAART,2018,enexis,30.2167,38.6667,37.3348
JONKERSVAART,2019,enexis,40.4167,38.4533,35.1472
JOPPE,2010,liander,0,52.3512,44.837
JOPPE,2011,liander,0,58.1762,44.32
JOPPE,2012,liander,0,56.86,46.727
JOPPE,2013,liander,0.74625,57.4625,46.926
JOPPE,2014,liander,5.57857,63.7171,44.679
JOPPE,2015,liander,8.22143,63.9886,41.382
JOPPE,2016,liander,10.2686,64.9071,40.336
JOPPE,2017,liander,14.7971,65.3843,39.521
JOPPE,2018,liander,15.7086,65.7643,39.675
JOPPE,2019,liander,66.2,82.4657,39.03
JORWERT,2010,liander,0,36.4022,41.382
JORWERT,2011,liander,0,46.4644,40.437
JORWERT,2012,liander,0,46.6689,42.059
JORWERT,2013,liander,2.89889,48.5656,42.327
JORWERT,2014,liander,4.77375,49.5275,41.114
JORWERT,2015,liander,6.98625,51.26,39.969
JORWERT,2016,liander,10.8737,52.58,39.533
JORWERT,2017,liander,14.9075,54.9087,40.971
JORWERT,2018,liander,65.8975,81.5962,39.926
JORWERT,2019,liander,74.92,84.935,40.053
JOURE,2010,liander,0,20.3238,1409.28
JOURE,2011,liander,0.0167516,34.7576,1404.17
JOURE,2012,liander,0.120541,34.8591,1422.08
JOURE,2013,liander,1.84587,36.1189,1420.43
JOURE,2014,liander,4.13723,36.8755,1404.05
JOURE,2015,liander,6.99893,37.7522,1363.99
JOURE,2016,liander,8.90616,40.7048,1328.31
JOURE,2017,liander,19.7087,47.8353,1336.55
JOURE,2018,liander,22.8597,49.3207,1307.52
JOURE,2019,liander,27.3498,52.1904,1311.14
JUBBEGA,2010,liander,0,26.1792,361.192
JUBBEGA,2011,liander,0.0641026,38.3231,370.167
JUBBEGA,2012,liander,0.216154,38.2927,368.3
JUBBEGA,2013,liander,1.13987,38.3406,355.175
JUBBEGA,2014,liander,3.49857,40.4023,347.962
JUBBEGA,2015,liander,5.86896,40.7877,335.231
JUBBEGA,2016,liander,9.62688,43.3492,334.594
JUBBEGA,2017,liander,18.1203,47.9872,318.396
JUBBEGA,2018,liander,21.7954,49.7815,315.753
JUBBEGA,2019,liander,27.7545,53.3955,311.687
JULIANADORP,2010,liander,0.02557,31.5714,1250.21
JULIANADORP,2011,liander,2.99789,38.4994,1246.85
JULIANADORP,2012,liander,3.1101,38.5682,1267
JULIANADORP,2013,liander,1.96268,38.9771,1239.02
JULIANADORP,2014,liander,5.78846,39.6591,1193.47
JULIANADORP,2015,liander,8.41582,40.7962,1146.65
JULIANADORP,2016,liander,11.8263,44.6546,1120.99
JULIANADORP,2017,liander,20.936,52.0662,1084.37
JULIANADORP,2018,liander,23.5573,53.4599,1064.41
JULIANADORP,2019,liander,69.5933,80.9069,1075.57
JUTRIJP,2010,liander,0,31.28,56.833
JUTRIJP,2011,liander,0,41.0456,57.931
JUTRIJP,2012,liander,0,38.8878,58.478
JUTRIJP,2013,liander,1.57889,38.8367,56.226
JUTRIJP,2014,liander,1.81667,39.87,55.69
JUTRIJP,2015,liander,2.43444,40.5644,54.076
JUTRIJP,2016,liander,4.02889,41.1822,53.11
JUTRIJP,2017,liander,21.4989,48.4067,53.007
JUTRIJP,2018,liander,23.1633,48.1367,52.342
JUTRIJP,2019,liander,27.3444,51.1578,50.65
KAAG,2010,liander,2.27923,72.31,74.157
KAAG,2011,liander,2.27923,77.5277,77.604
KAAG,2012,liander,2.64538,77.1077,74.883
KAAG,2013,liander,3.24769,76.5315,75.89
KAAG,2014,liander,6.23154,77.5154,77.985
KAAG,2015,liander,7.34462,77.2369,79.104
KAAG,2016,liander,9.47385,77.5838,73.489
KAAG,2017,liander,12.5931,78.2077,76.81
KAAG,2018,liander,15.1454,78.8377,75.811
KAAG,2019,liander,66.3169,84.7762,74.168
KAATSHEUVEL,2010,enexis,0.0136986,26.5582,1488.4
KAATSHEUVEL,2011,enexis,0.399329,27.3993,1509.58
KAATSHEUVEL,2012,enexis,1.72517,27.3907,1537.71
KAATSHEUVEL,2013,enexis,3.75497,28,1521.14
KAATSHEUVEL,2014,enexis,6.57426,20.3531,1508.11
KAATSHEUVEL,2015,enexis,8.94059,20.4092,1471.13
KAATSHEUVEL,2016,enexis,16.5083,23.9734,1439.44
KAATSHEUVEL,2017,enexis,21.289,25.3355,1404.48
KAATSHEUVEL,2018,enexis,24.5642,26.3556,1490.98
KAATSHEUVEL,2019,enexis,28.2564,27.5445,1455.69
KALENBERG,2010,enexis,0,35.8,40.414
KALENBERG,2011,enexis,0,36.9,37.545
KALENBERG,2012,enexis,1.1,35.9,39.998
KALENBERG,2013,enexis,3.66667,36.1111,32.132
KALENBERG,2014,enexis,5.55556,37.4444,32.954
KALENBERG,2015,enexis,7.66667,37,30.867
KALENBERG,2016,enexis,7.66667,38.6667,30.264
KALENBERG,2017,enexis,12,39.1111,30.029
KALENBERG,2018,enexis,16.5873,40.6391,43.3797
KALENBERG,2019,enexis,22.3718,40.4327,41.3626
KALLENKOTE,2010,enexis,0,43,35.045
KALLENKOTE,2011,enexis,0,41.75,35.784
KALLENKOTE,2012,enexis,1.25,39.5,34.287
KALLENKOTE,2013,enexis,4.25,40,33.84
KALLENKOTE,2014,enexis,7,43,34.051
KALLENKOTE,2015,enexis,13,40.25,34.043
KALLENKOTE,2016,enexis,18,42.25,34.371
KALLENKOTE,2017,enexis,23,44,37.012
KALLENKOTE,2018,enexis,24.75,46.5317,58.0382
KALLENKOTE,2019,enexis,81.7367,46.265,58.6298
KAMERIK,2010,stedin,2.05476,82.4815,465.297
KAMERIK,2011,stedin,2.14854,82.6239,465.235
KAMERIK,2012,stedin,2.56373,82.8536,478.627
KAMERIK,2013,stedin,4.27048,82.8407,478.667
KAMERIK,2014,stedin,7.3912,84.1883,473.725
KAMERIK,2015,stedin,9.69578,84.2711,465.256
KAMERIK,2016,stedin,14.1861,84.6605,458.238
KAMERIK,2017,stedin,17.1413,85.7135,465.03
KAMERIK,2018,stedin,20.059,86.0833,468.332
KAMERIK,2019,stedin,23.872,86.9595,434.513
KAMPEN,2010,enexis,0.00429185,32.0973,3007.73
KAMPEN,2011,enexis,0.0308123,31.5714,3077.82
KAMPEN,2012,enexis,0.623448,30.7448,3142.13
KAMPEN,2013,enexis,3.69241,31.5166,3229.79
KAMPEN,2014,enexis,7.9109,33.3444,3182.89
KAMPEN,2015,enexis,13.0223,34.0538,3103.81
KAMPEN,2016,enexis,16.6341,34.3411,3067.17
KAMPEN,2017,enexis,21.4792,34.9141,3053.84
KAMPEN,2018,enexis,52.4487,40.5672,3249.9
KAMPEN,2019,enexis,76.9797,44.7439,3234.43
KAMPERVEEN,2010,enexis,0.571429,39.7143,135.166
KAMPERVEEN,2011,enexis,0.571429,41,132.993
KAMPERVEEN,2012,enexis,4.30769,39.6154,130.826
KAMPERVEEN,2013,enexis,8.84615,38.7692,138.711
KAMPERVEEN,2014,enexis,14.3846,39.3077,135.383
KAMPERVEEN,2015,enexis,20.2308,39.5385,136.935
KAMPERVEEN,2016,enexis,31.2308,41,130.095
KAMPERVEEN,2017,enexis,39,41.6923,129.455
KAMPERVEEN,2018,enexis,72.5606,46.1856,184.969
KAMPERVEEN,2019,enexis,75.1144,46.4378,185.666
KANTENS,2010,enexis,0,29.1429,60.07
KANTENS,2011,enexis,0,29.1429,59.89
KANTENS,2012,enexis,0.6875,26,69.337
KANTENS,2013,enexis,2.0625,26.8125,67.937
KANTENS,2014,enexis,3.4375,28.375,66.295
KANTENS,2015,enexis,8.625,27.3125,61.817
KANTENS,2016,enexis,20.875,34.8125,61.288
KANTENS,2017,enexis,31.375,37.125,59.279
KANTENS,2018,enexis,82.8844,51.3733,64.6776
KANTENS,2019,enexis,83.4767,46.3089,63.0924
KAPEL AVEZAATH,2010,liander,0,46.8056,96.398
KAPEL AVEZAATH,2011,liander,0,52.1713,96.958
KAPEL AVEZAATH,2012,liander,0,52.3644,95.842
KAPEL AVEZAATH,2013,liander,1.24687,52.4444,95.855
KAPEL AVEZAATH,2014,liander,3.06375,52.0444,95.009
KAPEL AVEZAATH,2015,liander,6.13,52.1206,92.724
KAPEL AVEZAATH,2016,liander,10.7131,55.3469,89.767
KAPEL AVEZAATH,2017,liander,14.6444,56.4075,90.195
KAPEL AVEZAATH,2018,liander,18.4719,56.9819,88.425
KAPEL AVEZAATH,2019,liander,20.3862,57.57,90.804
KAPEL AVEZAATH BUREN,2010,liander,0,52.38,11.037
KAPEL AVEZAATH BUREN,2011,liander,0,47.62,11.126
KAPEL AVEZAATH BUREN,2012,liander,0,42.86,12.256
KAPEL AVEZAATH BUREN,2013,liander,4.55,50,12.961
KAPEL AVEZAATH BUREN,2014,liander,4.76,47.62,13.219
KAPEL AVEZAATH BUREN,2015,liander,4.55,50,10.772
KAPEL AVEZAATH BUREN,2016,liander,8.7,52.17,10.426
KAPEL AVEZAATH BUREN,2017,liander,13.04,52.17,10.371
KAPEL AVEZAATH BUREN,2018,liander,17.39,52.17,10.172
KAPEL AVEZAATH BUREN,2019,liander,26.09,52.17,10.404
KAPEL-AVEZAATH BUREN,2010,liander,0,58.2525,38.019
KAPEL-AVEZAATH BUREN,2011,liander,0,65.3775,41.156
KAPEL-AVEZAATH BUREN,2012,liander,0,65.3775,37.462
KAPEL-AVEZAATH BUREN,2013,liander,2.5,66.1,35.445
KAPEL-AVEZAATH BUREN,2014,liander,2.38,65.565,35.967
KAPEL-AVEZAATH BUREN,2015,liander,9.1675,66.3075,33.166
KAPEL-AVEZAATH BUREN,2016,liander,12.885,66.13,28.236
KAPEL-AVEZAATH BUREN,2017,liander,14.8075,66.13,27.658
KAPEL-AVEZAATH BUREN,2018,liander,17.4375,67.7975,26.881
KAPEL-AVEZAATH BUREN,2019,liander,18.3975,66.835,26.993
KATLIJK,2010,liander,0,40.5071,90.089
KATLIJK,2011,liander,0,53.6871,90.725
KATLIJK,2012,liander,0,53.5986,88.42
KATLIJK,2013,liander,2.852,55.0027,91.682
KATLIJK,2014,liander,5.59538,60.0569,84.522
KATLIJK,2015,liander,7.20923,59.1985,84.492
KATLIJK,2016,liander,8.82077,61.8469,81.027
KATLIJK,2017,liander,17.9067,63.2425,61.582
KATLIJK,2018,liander,21.5058,64.1775,62.542
KATLIJK,2019,liander,69.36,83.4925,62.714
KATWIJK,2015,liander,13.935,96.7037,35.486
KATWIJK,2016,liander,41.4979,93.2357,52.805
KATWIJK NB,2010,enexis,0,37.625,51.532
